seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
41,0.4,cs_only_spgl1,0.6927505316056788,0.5514125233002196,0.9984235593445201,0.03683862433857709,300
41,0.4,hybrid_fista,0.314808197612369,0.2491088250227286,0.45400938519280354,0.09368208891709254,300
41,0.4,hybrid_spgl1,0.38733431112431277,0.3003104221936091,0.5583811347826519,0.09666402116388814,300
41,0.4,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.5,cs_only_fista,0.5205126297551503,0.4158009515005734,0.7495408772026712,0.08978615744933015,300
41,0.5,cs_only_spgl1,0.6926114636615297,0.5513914258856328,0.9982140349573315,0.041076719576665505,300
41,0.5,hybrid_fista,0.2912023204989645,0.2317870012258454,0.42012240386901123,0.0920023665569953,300
41,0.5,hybrid_spgl1,0.3872325132260086,0.3002940863210048,0.5582266846730721,0.10460846560833087,300
41,0.5,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.6,cs_only_fista,0.46950252326402847,0.37511613216266804,0.6763629211932333,0.09047417723589812,300
41,0.6,cs_only_spgl1,0.6924977117150132,0.5513709614306936,0.9980474886073892,0.054462962962892686,300
41,0.6,hybrid_fista,0.2609211701407378,0.20877192455014848,0.3765119156326921,0.09136531090784376,300
41,0.6,hybrid_spgl1,0.387131873440816,0.3002929844151569,0.5580764550795557,0.1301455026453289,300
41,0.6,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
43,0.2,cs_only_fista,0.6447869148686989,0.5163410185406985,0.9082564479312399,0.08977894042758441,300
43,0.2,cs_only_spgl1,0.708880872292595,0.5691917631420507,0.9988244235956637,0.026243386243354646,300
43,0.2,hybrid_fista,0.3403860505717866,0.2664436010734667,0.48018846337631865,0.09294579472101344,300
43,0.2,hybrid_spgl1,0.37009511281172647,0.2850681840766931,0.5218643759244433,0.056465608465532974,300
43,0.2,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.3,cs_only_fista,0.6124734480040589,0.4909093740630509,0.8627985388696185,0.09076732254647193,300
43,0.3,cs_only_spgl1,0.7086865013093454,0.5691343688360949,0.9985460544432361,0.02345238095235263,300
43,0.3,hybrid_fista,0.3230093629421664,0.25484824430748143,0.45578418736806353,0.09491132463219847,300
43,0.3,hybrid_spgl1,0.3697662604038881,0.28496288072517184,0.5213929941755368,0.081619047618938,300
43,0.3,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.4,cs_only_fista,0.5670369632573088,0.4540337098806687,0.7992510039621379,0.09017534287802696,300
43,0.4,cs_only_spgl1,0.708490312482748,0.5690685896429883,0.9982680822309921,0.028835978835943053,300
43,0.4,hybrid_fista,0.3014408115041998,0.23821291625945756,0.42518360276744377,0.09339191489377331,300
43,0.4,hybrid_spgl1,0.3695219023741028,0.28487582992166127,0.5210425136579248,0.10829365079350946,300
43,0.4,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.5,cs_only_fista,0.5241138424868028,0.42013909035868785,0.7390829813238119,0.09049079355004035,300
43,0.5,cs_only_spgl1,0.7084716047864257,0.5690694414892183,0.9982418508807517,0.0305026455026068,300
43,0.5,hybrid_fista,0.2771903767923337,0.2203857987991284,0.3909931494793391,0.09270326272864358,300
43,0.5,hybrid_spgl1,0.36938962873229875,0.28486764284003785,0.5208520916954537,0.1242804232802603,300
43,0.5,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.6,cs_only_fista,0.47509992799547085,0.3809090899381845,0.6698102728413797,0.09043642034803577,300
43,0.6,cs_only_spgl1,0.7084190147649392,0.569078075824185,0.9981639943070721,0.03148148148144188,300
43,0.6,hybrid_fista,0.2505608771615195,0.19999713031496721,0.35354797585843195,0.09224754885776512,300
43,0.6,hybrid_spgl1,0.36925193825777053,0.28486765947054543,0.5206541790081046,0.1448253968252109,300
43,0.6,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
47,0.2,cs_only_fista,0.6367610097528009,0.5087797654664553,0.9080236376024069,0.08960359113894181,300
47,0.2,cs_only_spgl1,0.7005838858264078,0.5601378612650489,0.9988401534983101,0.023624338624306986,300
47,0.2,hybrid_fista,0.3274831828646038,0.2546500233809609,0.46679586023249614,0.09563069806578207,300
47,0.2,hybrid_spgl1,0.36169342060366744,0.27625179865067223,0.5156311769919671,0.07186507936498568,300
47,0.2,ml_only,0.36279014179755653,0.2768651104591234,0.5172246012977517,,300
47,0.3,cs_only_fista,0.6034149954243201,0.4819163794391428,0.8605266728407645,0.0910996726570341,300
47,0.3,cs_only_spgl1,0.7005017411671958,0.5601123968414616,0.9987151576575017,0.02809523809520396,300
47,0.3,hybrid_fista,0.3134547861046917,0.24611262398035877,0.44683885911055476,0.09473524900178365,300
47,0.3,hybrid_spgl1,0.3614738443279199,0.27621868482713036,0.5153234260650894,0.09784656084643555,300
47,0.3,ml_only,0.36279014179755653,0.2768651104591234,0.5172246012977517,,300
