seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,mlp_concat_ub,112,0.11337243310755778,0.08614510344184725,0.8176543610487006,,,direct_ub,6
7,0.1,pca_regression_ub,112,0.11803545343257703,0.09441531004761194,0.8512845725551743,,8.0,pca_mlp,6
7,0.1,ml_only,113,0.04806099424551788,0.04162896471604223,0.34167189218604754,,,none,6
7,0.1,mlp_concat_ub,113,0.11677060145407002,0.08896673573466149,0.8301374737838619,,,direct_ub,6
7,0.1,pca_regression_ub,113,0.11611628640111803,0.09968625811469345,0.8254858625191039,,8.0,pca_mlp,6
7,0.1,ml_only,114,0.04720801591385752,0.04077350939890945,0.33455021632144216,,,none,6
7,0.1,mlp_concat_ub,114,0.136333646544536,0.1108408011463425,0.966159031690569,,,direct_ub,6
7,0.1,pca_regression_ub,114,0.0870960517801466,0.07151057868847915,0.6172257486305065,,8.0,pca_mlp,6
7,0.1,ml_only,115,0.04656441974463812,0.040304214818063025,0.333724978655436,,,none,6
7,0.1,mlp_concat_ub,115,0.16187686854912461,0.1348115307003757,1.1601638074226424,,,direct_ub,6
7,0.1,pca_regression_ub,115,0.0808224631381255,0.07110966573255373,0.5792507440996634,,8.0,pca_mlp,6
7,0.1,ml_only,116,0.03661885501134772,0.03163707849406697,0.2667008600170359,,,none,6
7,0.1,mlp_concat_ub,116,0.11671748530518057,0.09327468754460613,0.8500717376409238,,,direct_ub,6
7,0.1,pca_regression_ub,116,0.09337987570163164,0.07462043120644002,0.6801002693883107,,8.0,pca_mlp,6
7,0.1,ml_only,117,0.037557056187608566,0.031995449900402456,0.27913901451122475,,,none,6
7,0.1,mlp_concat_ub,117,0.12444649429203317,0.10224319887718697,0.9249359588389725,,,direct_ub,6
7,0.1,pca_regression_ub,117,0.17203176388819916,0.12026274835598061,1.2786086533646748,,8.0,pca_mlp,6
7,0.1,ml_only,118,0.037160359300218375,0.03166778271079908,0.28090363565739573,,,none,6
