seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse
7,0.3,ml_only,93,0.5193674609837009,0.42137792265046914,0.7551426944534633,,,none,38,,
7,0.3,mlp_concat_ub,93,0.3726079397147884,0.30209097962559306,0.5417593220762227,,,direct_ub,38,,
7,0.3,pca_regression_ub,93,0.3170986078137145,0.25032724758174696,0.4610506338967683,,48.0,pca_mlp,38,,
7,0.3,ml_only,94,0.35579181305134866,0.27715510773575647,0.576984859176773,,,none,38,,
7,0.3,mlp_concat_ub,94,0.2440274002708493,0.1910251590502534,0.3957373666724293,,,direct_ub,38,,
7,0.3,pca_regression_ub,94,0.22664575990322464,0.16486841316451256,0.36754969356729295,,48.0,pca_mlp,38,,
7,0.3,ml_only,95,0.5661503870193423,0.439674105714161,0.7436428644420545,,,none,38,,
7,0.3,mlp_concat_ub,95,0.397540907482957,0.3098098033457406,0.5221730231960788,,,direct_ub,38,,
7,0.3,pca_regression_ub,95,0.34508624083325334,0.2764249170700491,0.45327341726963066,,48.0,pca_mlp,38,,
7,0.3,ml_only,96,0.3474345794237853,0.27162702679271106,0.4653146782923133,,,none,38,,
7,0.3,mlp_concat_ub,96,0.270304556333825,0.20703311275346126,0.3620154271345669,,,direct_ub,38,,
7,0.3,pca_regression_ub,96,0.2646776889718769,0.20710626922951697,0.35447943581021246,,48.0,pca_mlp,38,,
7,0.3,ml_only,97,0.3390805726527539,0.274511461469787,0.5202340441625901,,,none,38,,
7,0.3,mlp_concat_ub,97,0.18163689727165921,0.13921802467344938,0.27867623585014245,,,direct_ub,38,,
7,0.3,pca_regression_ub,97,0.1956172796475194,0.15286197987421607,0.30012562413397476,,48.0,pca_mlp,38,,
7,0.3,ml_only,98,0.38513925642243285,0.3095387915731672,0.5382735961027297,,,none,38,,
7,0.3,mlp_concat_ub,98,0.2402640535580192,0.17568107645075776,0.33579489487574604,,,direct_ub,38,,
7,0.3,pca_regression_ub,98,0.27257733553884905,0.20946162703597954,0.380956187067226,,48.0,pca_mlp,38,,
7,0.3,ml_only,99,0.5059408984995715,0.3899747427755379,0.6510469256698908,,,none,38,,
7,0.3,mlp_concat_ub,99,0.3516940392341844,0.26103041458498477,0.4525614033158374,,,direct_ub,38,,
7,0.3,pca_regression_ub,99,0.36472711985540124,0.2815370484631757,0.46933242755130605,,48.0,pca_mlp,38,,
7,0.3,ridge_prior_csgm,0,0.6426858381188642,0.492400366013072,0.9247323178233038,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,1,0.629703807141569,0.4973457198013878,0.9202837014982622,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,2,0.6972836456670264,0.5451778318893525,0.9558430833945435,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,3,0.6788125460480591,0.5401697488014222,0.9243417997740612,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,4,0.5515942440622924,0.44293535135592077,0.7926196027604436,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,5,0.6449377929395934,0.4989045738404777,0.8913712415642384,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,6,0.6829537585109761,0.5548300471787356,0.9081034821224628,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,7,0.5287088702335744,0.39847450879361757,0.8270662902357777,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,8,0.6821532736180943,0.5571813908915587,0.8262634174348816,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,9,0.568694294538799,0.4738855848827045,0.9619102545875577,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,10,0.6478382984319122,0.5147675268683778,0.8557542374123929,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,11,0.6248588944245401,0.49437136350235833,0.9671620776402466,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,12,0.7077983789834403,0.560771989900432,0.9734010037170306,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,13,0.5876251910770172,0.45869708650042473,0.8551982601724631,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,14,0.6384960907143012,0.5251558497473535,0.8874029958739009,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,15,0.5968966366292725,0.4728032944218115,0.8897604350626794,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,16,0.5973303225669487,0.4468388597189247,0.8311171503350963,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,17,0.563288176666935,0.44946371247930306,0.9213269110808576,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,18,0.7406152448540403,0.62527364921408,0.8520973095441182,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,19,0.5408348956421742,0.4249741297076389,0.7808728217483993,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,20,0.7182095813915985,0.5626345876144986,0.8978547182764054,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,21,0.558281410941787,0.4326007408235299,0.9147166317333969,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,22,0.6669766017098412,0.5320610439678861,1.0106407639838288,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,23,0.5215912690926655,0.42974727043574157,0.8494449131320498,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,24,0.6296231982411171,0.5164141630732813,0.9832575662769713,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,25,0.6533135581020107,0.5461450879840337,0.9011149498221181,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,26,0.5209484390833629,0.4221352773994921,0.890673876600031,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,27,0.6102184437656855,0.4906479060117833,0.8667834113386853,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,28,0.6826002353249905,0.5518312408577042,0.9098981001111038,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,29,0.6534626939295748,0.5116985559629037,0.9042666280134678,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,30,0.6790575646846497,0.5421342831860458,0.8518050597637509,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,31,0.6546937534756156,0.517229624049877,1.0257937386979599,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,32,0.6240760919086497,0.4750917225814274,0.9286622401982024,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,33,0.5663256047275608,0.43984218996390806,0.9108483561918093,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,34,0.5374004279235803,0.4318094110962881,0.8119599354139382,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,35,0.6874112149852856,0.5501987561487408,0.8995275037881921,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,36,0.5693290167231715,0.44401479205637717,0.8271084168500369,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,37,0.726378641407495,0.5846327211978399,0.9093864608290766,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,38,0.7449249482272965,0.5939939320384922,0.9621359921484732,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,39,0.6338001983729392,0.5280906006635597,0.8644440441557519,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,40,0.639058712677613,0.5042041700133751,0.9216671605158142,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,41,0.6045482465193063,0.49250822208343875,0.7998538140608675,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,42,0.6836372715337307,0.5503877286431833,0.8416111339890465,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,43,0.5955495834921498,0.4970079230521169,0.9237479107207368,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,44,0.6711883482920497,0.5204560413213164,0.9772195397088252,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,45,0.6453505065443589,0.5134511389100268,0.9027271844268989,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,46,0.4707718829442227,0.36644193342286213,0.8342104102658543,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,47,0.5839344527225679,0.4789550693026532,0.8304921278559136,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,48,0.6503307274522006,0.513844114051844,0.905125155179528,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,49,0.6118078939920812,0.5021434780591807,0.8722043128786184,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,50,0.6279956256050078,0.4926015212262922,0.8859773412409879,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,51,0.6397240220330312,0.5085347206346067,0.9043805660602049,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,52,0.6487257753869979,0.5168544584277486,1.0044979879122395,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,53,0.7313496407577406,0.5933035828797155,0.9160705335004768,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,54,0.6286567628112817,0.5029579354756757,0.9658313468734672,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,55,0.5939335324812435,0.4827537390974548,0.8736485900210074,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,56,0.6245568256813608,0.4927985006763095,0.8860125817789302,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,57,0.7536577292483932,0.6252163062253158,0.8564951870941938,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,58,0.7099159123209086,0.5655226229530519,0.9123857970601347,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,59,0.5979563256952449,0.4799663960869254,0.9307615065272966,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,60,0.6698694548634141,0.5408469597849189,0.8927426521568947,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,61,0.624928537347538,0.5040157668224119,0.8908409994594086,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,62,0.6749871095717553,0.5569087182859344,0.9470258071402405,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,63,0.6348241450726098,0.5111434727495723,0.9360774055901091,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,64,0.6492791881830388,0.5232407055486756,0.9433106546580498,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,65,0.6551456889359709,0.5161205339439094,0.8959652600757573,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,66,0.5745803424543062,0.442713926348522,0.8382443698819321,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,67,0.5359490115435388,0.4417484825785899,0.823421311483059,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,68,0.6517317694756407,0.5107588246471324,0.8086589672847435,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,69,0.5002205770215317,0.39639579092555227,0.960670610773165,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,70,0.7648716500507255,0.6267936875517576,0.9306364414543534,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,71,0.5901289648409124,0.4759151494067234,0.9350909921534413,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,72,0.5921062285583053,0.46105607031062834,0.9023662316277178,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,73,0.6752934369875486,0.5429098520462817,0.930404475890443,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,74,0.5479218192414692,0.429803057970455,0.8815194502107409,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,75,0.6574647754715645,0.50459740826004,0.91715132316364,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,76,0.6810673120793893,0.5172118446711097,0.9798623221163058,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,77,0.5697849494199397,0.4503351166839809,0.7729433516064101,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,78,0.5659280448888053,0.4537637548738322,0.8597548743767461,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,79,0.554000943759792,0.4158414515652573,0.8284485068522032,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,80,0.5860082063403996,0.4620739775246263,0.8252796126019142,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,81,0.577690095756488,0.45755834431005105,0.7953680143724413,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,82,0.6378365933927199,0.5122670763716756,0.9059477762535492,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,83,0.6064127212658627,0.4653820643876845,0.9707239978819413,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,84,0.6838058103876866,0.5681481786263018,0.8814788393774262,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,85,0.5713419670126305,0.4512527738157269,0.8675691272062822,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,86,0.6462533326350772,0.5352226795141805,0.9106416469098193,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,87,0.6357032148699026,0.5099851958422206,0.9012882106167489,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,88,0.6377646288375768,0.4955517854096032,0.8569296911080467,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,89,0.6360859744505203,0.5215291541361152,0.8875259328361218,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,90,0.6755622308492263,0.5080042861759668,0.9087427957366386,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,91,0.7146975794130449,0.6012541644427891,0.9402545388194596,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,92,0.5905439551196993,0.45380248517381905,0.8985656566361011,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,93,0.6129501526542037,0.4820841245342352,0.8912087579847111,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,94,0.5935958549887965,0.46466557326313834,0.9626298532878191,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,95,0.687243206392545,0.5405598500536094,0.9026992090577411,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,96,0.6522475884648223,0.5298878694550809,0.8735468337572975,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,97,0.5293749089541715,0.41811900436249494,0.8121929475607629,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,98,0.6055860827166587,0.495143900552087,0.8463717812658539,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.3,ridge_prior_csgm,99,0.6251097609813956,0.4716140062506221,0.8043939307933268,,0.001,csgm_m2,38,0.6185929120106409,0.6131104664976696
7,0.5,ml_only,0,0.47913727840430803,0.37994872712363936,0.6894095057567137,,,none,64,,
7,0.5,mlp_concat_ub,0,0.2628911284000656,0.20662869515055887,0.3782624543464962,,,direct_ub,64,,
7,0.5,pca_regression_ub,0,0.684356256392396,0.5357743786951947,0.9846900455173483,,64.0,pca_mlp,64,,
7,0.5,ml_only,1,0.3659714288317463,0.2887386032503486,0.5348507303723019,,,none,64,,
7,0.5,mlp_concat_ub,1,0.2509738285902746,0.1852975403121107,0.36678692638477667,,,direct_ub,64,,
7,0.5,pca_regression_ub,1,0.5704643774390682,0.447543396257373,0.8337079479090719,,64.0,pca_mlp,64,,
7,0.5,ml_only,2,0.5380048065404691,0.43682790264737664,0.7375021289547002,,,none,64,,
7,0.5,mlp_concat_ub,2,0.25393393434860934,0.1915360124356746,0.34809506331400286,,,direct_ub,64,,
7,0.5,pca_regression_ub,2,0.6811881862483198,0.5392871174461898,0.9337792738458321,,64.0,pca_mlp,64,,
7,0.5,ml_only,3,0.471259541822074,0.39368654421641974,0.6417160313028085,,,none,64,,
7,0.5,mlp_concat_ub,3,0.26934750899920684,0.20958783514625687,0.36677159649220786,,,direct_ub,64,,
7,0.5,pca_regression_ub,3,0.6816719984214795,0.5248721233338671,0.9282355276796569,,64.0,pca_mlp,64,,
7,0.5,ml_only,4,0.45722552659088617,0.3497300864606077,0.6570154042750957,,,none,64,,
7,0.5,mlp_concat_ub,4,0.2161998647775767,0.163318350895168,0.31067084687981633,,,direct_ub,64,,
7,0.5,pca_regression_ub,4,0.5837886659955693,0.4639657676285083,0.8388817423649576,,64.0,pca_mlp,64,,
7,0.5,ml_only,5,0.4789781000921938,0.3805200611005346,0.6619976506807811,,,none,64,,
7,0.5,mlp_concat_ub,5,0.29417208994447397,0.21614722106407452,0.4065764852330688,,,direct_ub,64,,
7,0.5,pca_regression_ub,5,0.6630150776544148,0.49946580828784537,0.9163559329511637,,64.0,pca_mlp,64,,
7,0.5,ml_only,6,0.5237646862782891,0.42942452860874875,0.6964344649908676,,,none,64,,
7,0.5,mlp_concat_ub,6,0.2837774455938631,0.22210470606595084,0.3773305048550564,,,direct_ub,64,,
7,0.5,pca_regression_ub,6,0.6361265223493185,0.5166333730342103,0.8458386864658934,,64.0,pca_mlp,64,,
7,0.5,ml_only,7,0.3317189524758182,0.25199230172513554,0.5189123520925014,,,none,64,,
7,0.5,mlp_concat_ub,7,0.2402536764736993,0.18060433585387958,0.37583200907679964,,,direct_ub,64,,
7,0.5,pca_regression_ub,7,0.5942750889801667,0.45195037721496323,0.9296323948664317,,64.0,pca_mlp,64,,
7,0.5,ml_only,8,0.507859961460438,0.4231980291927424,0.615149297912155,,,none,64,,
7,0.5,mlp_concat_ub,8,0.20839063962667156,0.1682416672694967,0.25241477057804634,,,direct_ub,64,,
7,0.5,pca_regression_ub,8,0.7361917873898357,0.609325447689345,0.8917179843027063,,64.0,pca_mlp,64,,
7,0.5,ml_only,9,0.38529741634203823,0.3109857389847124,0.6517060913123206,,,none,64,,
7,0.5,mlp_concat_ub,9,0.24922496762033103,0.20510975079440416,0.42154819268525795,,,direct_ub,64,,
7,0.5,pca_regression_ub,9,0.5417019682340243,0.43536926096516715,0.9162544502000831,,64.0,pca_mlp,64,,
7,0.5,ml_only,10,0.3556416198839044,0.28865863186319807,0.4697805362117613,,,none,64,,
7,0.5,mlp_concat_ub,10,0.18454327793107878,0.13074141407172718,0.243770231642289,,,direct_ub,64,,
7,0.5,pca_regression_ub,10,0.6396585971406431,0.5037993883879411,0.8449493590072197,,64.0,pca_mlp,64,,
7,0.5,ml_only,11,0.42638432657603254,0.3318612040978857,0.6599614006363698,,,none,64,,
7,0.5,mlp_concat_ub,11,0.270675369408465,0.18924972378201957,0.4189537109561725,,,direct_ub,64,,
7,0.5,pca_regression_ub,11,0.5830064395017104,0.45272321621728173,0.9023824808085702,,64.0,pca_mlp,64,,
7,0.5,ml_only,12,0.587969886192795,0.4561109317371613,0.8086066517946139,,,none,64,,
7,0.5,mlp_concat_ub,12,0.2638261375274415,0.19408858923347777,0.3628273738699919,,,direct_ub,64,,
7,0.5,pca_regression_ub,12,0.6850507557403964,0.5478246586155927,0.9421172936176129,,64.0,pca_mlp,64,,
7,0.5,ml_only,13,0.32810787368910477,0.2586649184346997,0.4775106428189737,,,none,64,,
7,0.5,mlp_concat_ub,13,0.226959087114695,0.18136303991383523,0.3303041111547217,,,direct_ub,64,,
7,0.5,pca_regression_ub,13,0.5624607100183239,0.43415000791643826,0.8185752209523546,,64.0,pca_mlp,64,,
7,0.5,ml_only,14,0.4523398042552007,0.36433770754925343,0.6286768287022938,,,none,64,,
7,0.5,mlp_concat_ub,14,0.292711997952101,0.21557551074826417,0.4068208211272476,,,direct_ub,64,,
7,0.5,pca_regression_ub,14,0.6076926099935438,0.4996935564291049,0.8445912990248825,,64.0,pca_mlp,64,,
7,0.5,ml_only,15,0.4564267225504067,0.3638131985351024,0.6803697898584652,,,none,64,,
7,0.5,mlp_concat_ub,15,0.20340774768023262,0.16552813666429356,0.30320855398535485,,,direct_ub,64,,
7,0.5,pca_regression_ub,15,0.6217202594281354,0.4950131288063295,0.9267636213196428,,64.0,pca_mlp,64,,
7,0.5,ml_only,16,0.3980563803880544,0.3005883353775594,0.5538501429479052,,,none,64,,
7,0.5,mlp_concat_ub,16,0.194332458761285,0.15322437176739162,0.2703914956957328,,,direct_ub,64,,
7,0.5,pca_regression_ub,16,0.6288532151143289,0.4797878221741284,0.874977667095254,,64.0,pca_mlp,64,,
7,0.5,ml_only,17,0.39598976698469496,0.3253356576411065,0.6476898396739479,,,none,64,,
7,0.5,mlp_concat_ub,17,0.20059996357674062,0.15262798439059058,0.32810584787823716,,,direct_ub,64,,
7,0.5,pca_regression_ub,17,0.5798592565239407,0.4674015253651804,0.9484309449490433,,64.0,pca_mlp,64,,
7,0.5,ml_only,18,0.5689524419588834,0.4581700008365599,0.6545947418990343,,,none,64,,
7,0.5,mlp_concat_ub,18,0.3130618096485075,0.24274895384019346,0.3601858422116044,,,direct_ub,64,,
7,0.5,pca_regression_ub,18,0.7631989246793609,0.646451346969682,0.8780804268948202,,64.0,pca_mlp,64,,
7,0.5,ml_only,19,0.38456343241808105,0.3052014377166369,0.555243633562131,,,none,64,,
7,0.5,mlp_concat_ub,19,0.2352788839064106,0.17531311421121806,0.33970235177903,,,direct_ub,64,,
7,0.5,pca_regression_ub,19,0.6723552104227454,0.5407174660479477,0.9707655970620149,,64.0,pca_mlp,64,,
7,0.5,ml_only,20,0.6714798559606375,0.5668097344638252,0.8394365273346269,,,none,64,,
7,0.5,mlp_concat_ub,20,0.27858933614635395,0.21192739115365714,0.3482726440878716,,,direct_ub,64,,
7,0.5,pca_regression_ub,20,0.7542318980844221,0.5974030119587475,0.9428872656607378,,64.0,pca_mlp,64,,
7,0.5,ml_only,21,0.453409352528967,0.3514329991101371,0.7428889223484516,,,none,64,,
7,0.5,mlp_concat_ub,21,0.21190748058631692,0.16185485497198085,0.34719998388274764,,,direct_ub,64,,
7,0.5,pca_regression_ub,21,0.5915047022886504,0.4569032271828543,0.969151360456738,,64.0,pca_mlp,64,,
7,0.5,ml_only,22,0.4587927018558927,0.3526799367215797,0.6951887150541445,,,none,64,,
7,0.5,mlp_concat_ub,22,0.2828380240322564,0.22765395320304443,0.42857221071750595,,,direct_ub,64,,
7,0.5,pca_regression_ub,22,0.6450341035962037,0.4965690109977974,0.9773922467188595,,64.0,pca_mlp,64,,
7,0.5,ml_only,23,0.40768072772701486,0.339990523830657,0.6639342735780364,,,none,64,,
7,0.5,mlp_concat_ub,23,0.19844968833160534,0.1574906913643257,0.32318807513623177,,,direct_ub,64,,
7,0.5,pca_regression_ub,23,0.506826540774872,0.40741831281217183,0.8253996038899234,,64.0,pca_mlp,64,,
7,0.5,ml_only,24,0.4276708776935034,0.344185319549819,0.6678766404147229,,,none,64,,
7,0.5,mlp_concat_ub,24,0.2577456006865941,0.19904328145556754,0.40251107766941624,,,direct_ub,64,,
7,0.5,pca_regression_ub,24,0.639533163743038,0.5389496453788926,0.9987335661901382,,64.0,pca_mlp,64,,
7,0.5,ml_only,25,0.3646677377197245,0.2942373134895447,0.5029859645523305,,,none,64,,
7,0.5,mlp_concat_ub,25,0.25022612435786423,0.18422971911203462,0.34513672446961874,,,direct_ub,64,,
7,0.5,pca_regression_ub,25,0.6556044737279313,0.545348676008871,0.9042748081989984,,64.0,pca_mlp,64,,
7,0.5,ml_only,26,0.3947877435463958,0.30077176043100506,0.6749749180501514,,,none,64,,
7,0.5,mlp_concat_ub,26,0.19911194172655142,0.14059637484316007,0.34042487069736327,,,direct_ub,64,,
7,0.5,pca_regression_ub,26,0.5337971532583625,0.42083453766743234,0.9126415286841971,,64.0,pca_mlp,64,,
7,0.5,ml_only,27,0.38189760842097353,0.2965428695029827,0.5424655960355149,,,none,64,,
7,0.5,mlp_concat_ub,27,0.22442570530524966,0.1653301133784783,0.318784986628937,,,direct_ub,64,,
7,0.5,pca_regression_ub,27,0.5710499053865976,0.4580812783319917,0.8111465493915684,,64.0,pca_mlp,64,,
7,0.5,ml_only,28,0.4381974081946226,0.33693083390860995,0.5841120007819308,,,none,64,,
7,0.5,mlp_concat_ub,28,0.2628173972011469,0.20600073205992997,0.35033250505050606,,,direct_ub,64,,
7,0.5,pca_regression_ub,28,0.6485034125957535,0.5085052214553822,0.8644474357022544,,64.0,pca_mlp,64,,
7,0.5,ml_only,29,0.4013118758191937,0.3257913378010758,0.5553384150310678,,,none,64,,
7,0.5,mlp_concat_ub,29,0.27028303748636157,0.20175099913199,0.3740197155667624,,,direct_ub,64,,
7,0.5,pca_regression_ub,29,0.615698856772304,0.4937882372097372,0.8520087439685444,,64.0,pca_mlp,64,,
7,0.5,ml_only,30,0.560408662479019,0.4606246357077942,0.702972706675828,,,none,64,,
