seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,m
7,0.3,ml_only_torch,82,0.4452707093937717,0.3475405291554311,0.6324378581988269,,38
7,0.3,hybrid_lfista_frozen,82,0.3782752964236824,0.30729664966373493,0.5372812835711452,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,82,0.37814747828572787,0.3070990166687665,0.5370997377660842,0.09022556390968692,38
7,0.3,ml_only_torch,83,0.3816054027558726,0.29820136785344636,0.6108604077488079,,38
7,0.3,hybrid_lfista_frozen,83,0.3388509790562029,0.27084297567696647,0.5424206411584129,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,83,0.338798790393956,0.2707881632980179,0.5423370993970287,0.08955223880588327,38
7,0.3,ml_only_torch,84,0.48272085271024723,0.40305888507056215,0.622264699314366,,38
7,0.3,hybrid_lfista_frozen,84,0.4217375346969681,0.3528512305199716,0.5436524623793613,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,84,0.4214126829522449,0.35254936406252324,0.5432337032308451,0.08955223880588327,38
7,0.3,ml_only_torch,85,0.459150823837769,0.3621534591471224,0.6972095566089801,,38
7,0.3,hybrid_lfista_frozen,85,0.40315701074068067,0.3204213619169591,0.6121842891468426,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,85,0.4030196691321848,0.3201907535399355,0.6119757391955152,0.08955223880588327,38
7,0.3,ml_only_torch,86,0.44392029261934257,0.34234361515405,0.6255322579447926,,38
7,0.3,hybrid_lfista_frozen,86,0.36190891321488733,0.2849754129565227,0.509969252177841,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,86,0.3617245119388897,0.2846756630896962,0.5097094106061433,0.09090909090900273,38
7,0.3,ml_only_torch,87,0.4676156754818558,0.38553501842668647,0.6629768192970926,,38
7,0.3,hybrid_lfista_frozen,87,0.3816283309590594,0.3156233523386747,0.5410655593446045,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,87,0.3815903479306576,0.31560525653732313,0.5410117077124257,0.09022556390968692,38
7,0.3,ml_only_torch,88,0.4545794874560302,0.36349453730367903,0.6107937664711056,,38
7,0.3,hybrid_lfista_frozen,88,0.3937905248488147,0.31344392979317703,0.5291149392135872,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,88,0.39368021423759225,0.3134367554515869,0.5289667208368906,0.08955223880588327,38
7,0.3,ml_only_torch,89,0.4375559395669079,0.3415744040344061,0.6105184818256262,,38
7,0.3,hybrid_lfista_frozen,89,0.386127123961933,0.3085853833386544,0.5387602457099943,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,89,0.3859328083445394,0.308393328947718,0.5384891186037238,0.09022556390968692,38
7,0.3,ml_only_torch,90,0.5274881168567488,0.4195147400408672,0.7095586522468564,,38
7,0.3,hybrid_lfista_frozen,90,0.44371026744198433,0.3490256960247655,0.5968636056302442,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,90,0.44325679850995187,0.34871279175044156,0.5962536150087185,0.08955223880588327,38
7,0.3,ml_only_torch,91,0.5355452001879337,0.44475420647648223,0.7045620689428206,,38
7,0.3,hybrid_lfista_frozen,91,0.4590296517542725,0.3765864937773127,0.603898384361581,0.09090909090900273,38
7,0.3,hybrid_lfista_joint,91,0.4587830588129216,0.3762723032948456,0.603573967238836,0.09022556390968692,38
7,0.3,ml_only_torch,92,0.34655254009065095,0.25883760796824173,0.5273108090359604,,38
7,0.3,hybrid_lfista_frozen,92,0.29836805233784525,0.2279469231966254,0.45399378411019,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,92,0.2982190043377419,0.22801854869835775,0.45376699419400846,0.08955223880588327,38
7,0.3,ml_only_torch,93,0.503896688272137,0.399771332033239,0.7326487150105458,,38
7,0.3,hybrid_lfista_frozen,93,0.41373460562773456,0.32459692131310547,0.6015561011285097,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,93,0.41349942951009705,0.32452465341707537,0.6012141630201662,0.09022556390968692,38
7,0.3,ml_only_torch,94,0.357130608257243,0.27674199616778006,0.5791559731119551,,38
7,0.3,hybrid_lfista_frozen,94,0.29036210275984276,0.2297710163424939,0.47087799894648114,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,94,0.29007783456561537,0.22954890365277625,0.47041700339234505,0.09022556390968692,38
7,0.3,ml_only_torch,95,0.5128215039894144,0.4042917045599293,0.6735949686123625,,38
7,0.3,hybrid_lfista_frozen,95,0.43488072316251336,0.34561405444378357,0.5712191567435154,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,95,0.4347021867541267,0.3452122950400258,0.5709846478052828,0.09022556390968692,38
7,0.3,ml_only_torch,96,0.3739825799343945,0.29606176237714493,0.5008700750446625,,38
7,0.3,hybrid_lfista_frozen,96,0.2824692862750241,0.22537020039686523,0.3783074939993265,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,96,0.2822457438867232,0.22506757166644148,0.37800810654437184,0.09090909090900273,38
7,0.3,ml_only_torch,97,0.34041388733882794,0.2739235019343198,0.5222796809439931,,38
7,0.3,hybrid_lfista_frozen,97,0.2859652922708037,0.21831329905326646,0.43874197605690823,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,97,0.2859135708813078,0.21830083167079073,0.4386626225645609,0.09022556390968692,38
7,0.3,ml_only_torch,98,0.3691462015652697,0.29755999496219565,0.5159215792488798,,38
7,0.3,hybrid_lfista_frozen,98,0.3176693882736223,0.25446217584442615,0.4439771878518829,0.09022556390968692,38
7,0.3,hybrid_lfista_joint,98,0.317584357637228,0.25447876287410304,0.44385834837845184,0.08955223880588327,38
7,0.3,ml_only_torch,99,0.5184103031149006,0.4154618124104359,0.6670926091950207,,38
7,0.3,hybrid_lfista_frozen,99,0.39074852256807746,0.31967915792580887,0.5028168805535184,0.08955223880588327,38
7,0.3,hybrid_lfista_joint,99,0.39046651970833596,0.31918437316295883,0.5024539980599123,0.08955223880588327,38
7,0.5,ml_only_torch,0,0.5061590752124387,0.40595827008339147,0.7282899778506259,,64
7,0.5,hybrid_lfista_frozen,0,0.3893127767868644,0.31185285373400495,0.5601649905497997,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,0,0.3883714763306326,0.31147001246032835,0.5588105948232543,0.08955223880588327,64
7,0.5,ml_only_torch,1,0.364587268324877,0.2856309839893927,0.5328278422457211,,64
7,0.5,hybrid_lfista_frozen,1,0.2812250297374782,0.23087803166712734,0.4109976919078413,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,1,0.2803927110453037,0.22991745929179347,0.4097812956939808,0.08955223880588327,64
7,0.5,ml_only_torch,2,0.5736411581908776,0.47865362988665894,0.7863527802701689,,64
7,0.5,hybrid_lfista_frozen,2,0.38599922508462375,0.31729332080592915,0.5291314256192636,0.09230769230760283,64
7,0.5,hybrid_lfista_joint,2,0.384783195474924,0.31616910549362703,0.5274644806122248,0.09160305343502569,64
7,0.5,ml_only_torch,3,0.4806430443478946,0.4040267495261206,0.6544935847870474,,64
7,0.5,hybrid_lfista_frozen,3,0.33416039668117903,0.2746914477070377,0.4550275687739382,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,3,0.3329985419891437,0.27384916839629203,0.45344546652293494,0.08955223880588327,64
7,0.5,ml_only_torch,4,0.44148339908455925,0.34214073668333955,0.6343945756769278,,64
7,0.5,hybrid_lfista_frozen,4,0.33534017038737374,0.26890597018906437,0.481870859790993,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,4,0.33465475237389225,0.2689861878836952,0.48088594060552514,0.08955223880588327,64
7,0.5,ml_only_torch,5,0.4360383332824491,0.33691619330919753,0.6026504180132328,,64
7,0.5,hybrid_lfista_frozen,5,0.3185889222855343,0.24888434813113539,0.44032309211078874,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,5,0.3177502710833527,0.2482082776722134,0.4391639887499504,0.09022556390968692,64
7,0.5,ml_only_torch,6,0.5267626277038566,0.4360110401322859,0.7004207393378931,,64
7,0.5,hybrid_lfista_frozen,6,0.3741677593868919,0.2925190429855169,0.4975198407839725,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,6,0.3735530391207133,0.2920925895581178,0.49670246536537155,0.09090909090900273,64
7,0.5,ml_only_torch,7,0.32082739445009406,0.24809143595515862,0.5018745435774982,,64
7,0.5,hybrid_lfista_frozen,7,0.2586739530712704,0.20432711421035654,0.40464709179697333,0.07633587786250684,64
7,0.5,hybrid_lfista_joint,7,0.25796323711326985,0.2037260314650031,0.403535309408047,0.09022556390968692,64
7,0.5,ml_only_torch,8,0.5044183531457694,0.42173596298036853,0.6109806232791539,,64
7,0.5,hybrid_lfista_frozen,8,0.363359730915885,0.30262826895434825,0.4401222784321979,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,8,0.3621655712695599,0.30110181642615186,0.4386758433442271,0.08955223880588327,64
7,0.5,ml_only_torch,9,0.43320581109561057,0.3571831907218015,0.7327400961139037,,64
7,0.5,hybrid_lfista_frozen,9,0.3722778443588214,0.30857626714492586,0.6296843127904282,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,9,0.371602510731482,0.3080956854587924,0.6285420288821075,0.09022556390968692,64
7,0.5,ml_only_torch,10,0.3681085385301984,0.2985259419666083,0.48624856300928926,,64
7,0.5,hybrid_lfista_frozen,10,0.2691057801985029,0.21844158308013528,0.3554720557189167,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,10,0.26825622388754256,0.21766896320752815,0.3543498444899967,0.09022556390968692,64
7,0.5,ml_only_torch,11,0.3939750045832347,0.3045474949868636,0.6097979677827282,,64
7,0.5,hybrid_lfista_frozen,11,0.3063862019808219,0.23633286048743501,0.47422725084352807,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,11,0.3055769674954433,0.2355574652351588,0.472974710608988,0.08955223880588327,64
7,0.5,ml_only_torch,12,0.5382164455541623,0.4187620149345228,0.740183142368699,,64
7,0.5,hybrid_lfista_frozen,12,0.4316788936009126,0.33908271183869265,0.5936671809252851,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,12,0.43037493256060605,0.3382069150184083,0.5918739061409245,0.08955223880588327,64
7,0.5,ml_only_torch,13,0.3537564946207174,0.2757648592894813,0.5148382733045483,,64
7,0.5,hybrid_lfista_frozen,13,0.2417031322747698,0.18714749293572003,0.3517618055494938,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,13,0.24044092029347255,0.1862503293086329,0.34992484977093735,0.07518796992472476,64
7,0.5,ml_only_torch,14,0.4892366835410728,0.40807800083268925,0.6799573325187711,,64
7,0.5,hybrid_lfista_frozen,14,0.3667727853912141,0.30544379113586195,0.5097529543165433,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,14,0.36607917489339864,0.3045689730660016,0.5087889514938441,0.08955223880588327,64
7,0.5,ml_only_torch,15,0.495125079730068,0.39319330157073545,0.738055266718962,,64
7,0.5,hybrid_lfista_frozen,15,0.371416262137869,0.2914908501204371,0.553649450691071,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,15,0.37030822567395844,0.29083313341524264,0.5519977627007318,0.08955223880588327,64
7,0.5,ml_only_torch,16,0.3804791287524526,0.2841754601203139,0.5293933980980455,,64
7,0.5,hybrid_lfista_frozen,16,0.28246855664817927,0.21741151399941985,0.3930228434609397,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,16,0.2817243075435509,0.21686259751618012,0.391987305548985,0.08955223880588327,64
7,0.5,ml_only_torch,17,0.42967390787780296,0.34737325212332193,0.7027843841131606,,64
7,0.5,hybrid_lfista_frozen,17,0.30400100868343083,0.25506904908901373,0.4972309412796011,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,17,0.3028582485489546,0.2542661060204976,0.4953618168981285,0.09022556390968692,64
7,0.5,ml_only_torch,18,0.5596897671625031,0.45543442914668497,0.6439377910355218,,64
7,0.5,hybrid_lfista_frozen,18,0.42340721185595775,0.32626702677472486,0.48714112836705253,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,18,0.42232332708370374,0.3247126857237699,0.48589409044188053,0.08955223880588327,64
7,0.5,ml_only_torch,19,0.3911747170731707,0.30146638880211585,0.5647891945930477,,64
7,0.5,hybrid_lfista_frozen,19,0.29995582172407503,0.24327149681996196,0.43308475617391956,0.07575757575748783,64
7,0.5,hybrid_lfista_joint,19,0.2988321380743807,0.2425188284069194,0.4314623497253721,0.09090909090900273,64
7,0.5,ml_only_torch,20,0.652002579548248,0.5403336679943781,0.8150874167419313,,64
7,0.5,hybrid_lfista_frozen,20,0.4856885744230672,0.3891011669937716,0.6071734344085892,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,20,0.4846095461917871,0.3879899278862131,0.605824509785875,0.09090909090900273,64
7,0.5,ml_only_torch,21,0.38446223055832685,0.29403185877718796,0.6299224542901557,,64
7,0.5,hybrid_lfista_frozen,21,0.2824801766231719,0.21730853009286066,0.4628298750916956,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,21,0.28161111277490825,0.21667561119701514,0.4614059567228144,0.08955223880588327,64
7,0.5,ml_only_torch,22,0.4332186623263115,0.33413958301762037,0.6564374803300624,,64
7,0.5,hybrid_lfista_frozen,22,0.3100078970728556,0.2528406969943161,0.46974154286004566,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,22,0.3089621678034613,0.25222556585286526,0.46815699457899407,0.08955223880588327,64
7,0.5,ml_only_torch,23,0.38228429465324626,0.3231543819196401,0.6225745496629135,,64
7,0.5,hybrid_lfista_frozen,23,0.27472479790924226,0.22742979775059957,0.44740699456335614,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,23,0.2739867965330327,0.2264453006150945,0.44620511187847883,0.09090909090900273,64
7,0.5,ml_only_torch,24,0.4658365788050406,0.3790700698196353,0.7274785014881665,,64
7,0.5,hybrid_lfista_frozen,24,0.35237507251600564,0.2888164651711832,0.5502901690831198,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,24,0.35141815449682584,0.2881538748523581,0.5487957881815047,0.08955223880588327,64
7,0.5,ml_only_torch,25,0.32506683352235727,0.25491248678496814,0.4483644641163192,,64
7,0.5,hybrid_lfista_frozen,25,0.21659138999281272,0.1726363899456489,0.29874435805723953,0.09160305343502569,64
7,0.5,hybrid_lfista_joint,25,0.21545064486934173,0.17225691865160822,0.2971709290782317,0.08955223880588327,64
7,0.5,ml_only_torch,26,0.3963843367204536,0.30942336338242027,0.6777046389303855,,64
7,0.5,hybrid_lfista_frozen,26,0.2875964468069154,0.22195784744475383,0.49170824395717166,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,26,0.2862888450292392,0.2210541577478432,0.48947261628848865,0.09090909090900273,64
7,0.5,ml_only_torch,27,0.40052910688753246,0.3163689511270137,0.5689306659857711,,64
7,0.5,hybrid_lfista_frozen,27,0.3025330844618644,0.23431730628180925,0.42973243708340286,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,27,0.30171659439581505,0.23371454856351162,0.42857265561169405,0.09022556390968692,64
7,0.5,ml_only_torch,28,0.4824680062906472,0.3807425927403358,0.6431241883168158,,64
7,0.5,hybrid_lfista_frozen,28,0.3146451698163061,0.24332455386310675,0.41941831749982555,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,28,0.31323169611176727,0.242380747345936,0.41753417364554674,0.08955223880588327,64
7,0.5,ml_only_torch,29,0.42422864897132767,0.34574456975287465,0.5870508193897825,,64
7,0.5,hybrid_lfista_frozen,29,0.3196103223441331,0.26513445013087367,0.4422791861712221,0.09160305343502569,64
7,0.5,hybrid_lfista_joint,29,0.318937873358379,0.2647704780637392,0.44134864616869746,0.09022556390968692,64
7,0.5,ml_only_torch,30,0.5751298126849971,0.4738494976219507,0.7214388145334404,,64
7,0.5,hybrid_lfista_frozen,30,0.4373866699888251,0.35396249231613075,0.5486547797206522,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,30,0.4366865414260036,0.3533056920006482,0.5477765433481977,0.08955223880588327,64
7,0.5,ml_only_torch,31,0.35794717291292183,0.28705745643633046,0.5608423278967286,,64
7,0.5,hybrid_lfista_frozen,31,0.23358759441736338,0.18417735071134778,0.36599202378028245,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,31,0.23266854459552644,0.1835500168891533,0.3645520290533022,0.08955223880588327,64
7,0.5,ml_only_torch,32,0.43643828143129126,0.3245367336588607,0.64944604896283,,64
7,0.5,hybrid_lfista_frozen,32,0.2998522077991734,0.23561329326441868,0.446197870153176,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,32,0.29823887023173257,0.23484190179907588,0.44379712816193373,0.09022556390968692,64
7,0.5,ml_only_torch,33,0.3965116654274434,0.29545727048693604,0.6377285357585162,,64
7,0.5,hybrid_lfista_frozen,33,0.28605806052911764,0.22157479695394244,0.46008075925457753,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,33,0.2851228812592975,0.22058827608358655,0.45857666603761965,0.09090909090900273,64
7,0.5,ml_only_torch,34,0.4154177880971466,0.31576017628006803,0.6276559951700028,,64
7,0.5,hybrid_lfista_frozen,34,0.2934970343470006,0.23605515766700647,0.44344555878630776,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,34,0.29264050697906846,0.2357676465720675,0.442151428989959,0.08955223880588327,64
7,0.5,ml_only_torch,35,0.4558848081177351,0.3605055326557471,0.5965583838632647,,64
7,0.5,hybrid_lfista_frozen,35,0.32106180893888914,0.2584230080865687,0.4201326967915448,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,35,0.31999954312250006,0.25770982217003036,0.418742644814874,0.08955223880588327,64
7,0.5,ml_only_torch,36,0.3675526470306241,0.28555101277392925,0.5339722358510293,,64
7,0.5,hybrid_lfista_frozen,36,0.2565115338758853,0.20015488524240563,0.37265419898845487,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,36,0.2553016950716571,0.19904870536526034,0.3708965723286223,0.08955223880588327,64
7,0.5,ml_only_torch,37,0.5505894098623334,0.41755825704203353,0.6893079260074055,,64
7,0.5,hybrid_lfista_frozen,37,0.42096678047167074,0.3271104386716496,0.5270274603310954,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,37,0.41988021973444895,0.32658718208683246,0.5256671455214759,0.08955223880588327,64
7,0.5,ml_only_torch,38,0.4048912186782303,0.2875671329711146,0.5229525676676869,,64
7,0.5,hybrid_lfista_frozen,38,0.30038355214987245,0.2373901444306905,0.38797173817383757,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,38,0.2994979826927694,0.23668192521378684,0.38682794744665916,0.08955223880588327,64
7,0.5,ml_only_torch,39,0.389190094382779,0.30081819459794024,0.5308187974653255,,64
7,0.5,hybrid_lfista_frozen,39,0.26259466413926724,0.2128061823926709,0.3581545004640402,0.09160305343502569,64
7,0.5,hybrid_lfista_joint,39,0.2609694748348945,0.2113487045941233,0.3559378946340054,0.09090909090900273,64
7,0.5,ml_only_torch,40,0.4007220560278775,0.307978990206145,0.5779318115980222,,64
7,0.5,hybrid_lfista_frozen,40,0.3020129011878328,0.23924480624836508,0.43557089130456067,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,40,0.30148297427064835,0.23861389189832483,0.43480661686881145,0.09022556390968692,64
7,0.5,ml_only_torch,41,0.418932430343855,0.3388488453761622,0.5542728875215095,,64
7,0.5,hybrid_lfista_frozen,41,0.277483945166645,0.21854500941800103,0.3671280053495445,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,41,0.2761305993545583,0.217814809794471,0.36533744716701194,0.09022556390968692,64
7,0.5,ml_only_torch,42,0.4773834800951325,0.3654543732753642,0.5876965296657009,,64
7,0.5,hybrid_lfista_frozen,42,0.3606175857551817,0.2792856743392549,0.4439485497958783,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,42,0.35936873853966406,0.2779869242751961,0.4424111208624427,0.09090909090900273,64
7,0.5,ml_only_torch,43,0.42005762055441564,0.3331981027631111,0.6515449932718831,,64
7,0.5,hybrid_lfista_frozen,43,0.3290511294066752,0.2643633628228711,0.510386207521748,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,43,0.3284366972328756,0.2639877146773072,0.5094331711120862,0.08955223880588327,64
7,0.5,ml_only_torch,44,0.39137802289521023,0.31352903106981717,0.5698285024748212,,64
7,0.5,hybrid_lfista_frozen,44,0.26546442252626723,0.21345511156171498,0.38650405873450827,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,44,0.2645514309991482,0.2122941700966557,0.3851747848247933,0.09090909090900273,64
7,0.5,ml_only_torch,45,0.4860161202929693,0.3855483360888332,0.679847554792304,,64
7,0.5,hybrid_lfista_frozen,45,0.3420556463603768,0.2748974165672389,0.47847321327701076,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,45,0.34085848905317623,0.27383285053103806,0.4767986094233126,0.09022556390968692,64
7,0.5,ml_only_torch,46,0.39628393490644587,0.32234726258772195,0.7022173496271464,,64
7,0.5,hybrid_lfista_frozen,46,0.30706343434989675,0.25464919990111046,0.5441181235053051,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,46,0.30638721360357846,0.25402932739882633,0.5429198565597761,0.09022556390968692,64
7,0.5,ml_only_torch,47,0.4737739550444473,0.3748347761257247,0.6738179914082134,,64
7,0.5,hybrid_lfista_frozen,47,0.36478912552444526,0.2816208870672936,0.5188159315878399,0.07518796992472476,64
7,0.5,hybrid_lfista_joint,47,0.3639824163045715,0.28139444252293044,0.5176686013464914,0.07518796992472476,64
7,0.5,ml_only_torch,48,0.5003395447118149,0.4063706109072741,0.6963686151259426,,64
7,0.5,hybrid_lfista_frozen,48,0.39344025864190363,0.31779515537123554,0.5475870355261677,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,48,0.39287978497762516,0.3173641032386095,0.546806972719753,0.09022556390968692,64
7,0.5,ml_only_torch,49,0.5010893239072516,0.4090176389554083,0.7143619324646907,,64
7,0.5,hybrid_lfista_frozen,49,0.3745626151749282,0.3080615787535579,0.5339831859098162,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,49,0.3737638256545354,0.3074560878136723,0.5328444172348605,0.09022556390968692,64
7,0.5,ml_only_torch,50,0.5155296682739471,0.4247719571742451,0.7273101693792402,,64
7,0.5,hybrid_lfista_frozen,50,0.3583236784454588,0.28862376570995885,0.5055236804029527,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,50,0.3567737428105132,0.2874129439303049,0.5033370284631071,0.09022556390968692,64
7,0.5,ml_only_torch,51,0.4790853265618652,0.40296220064013055,0.6772849602399115,,64
7,0.5,hybrid_lfista_frozen,51,0.3760668005322029,0.3103999507995275,0.5316472326002524,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,51,0.37543687467626324,0.3099296597621822,0.5307567037431989,0.08955223880588327,64
7,0.5,ml_only_torch,52,0.44095073646067684,0.33313527228554995,0.6827755954030611,,64
7,0.5,hybrid_lfista_frozen,52,0.29593966802243843,0.23871022017423488,0.45823799878248767,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,52,0.2947081910539387,0.23785913201440084,0.4563311589682683,0.09160305343502569,64
7,0.5,ml_only_torch,53,0.5300793523290991,0.43734041494066184,0.6639643311817208,,64
7,0.5,hybrid_lfista_frozen,53,0.3668960359924356,0.3038496421086212,0.45956493132692267,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,53,0.36564479377563136,0.3025116069347906,0.45799765616712557,0.08955223880588327,64
7,0.5,ml_only_torch,54,0.3580461553278619,0.28716525963143996,0.5500810949630807,,64
7,0.5,hybrid_lfista_frozen,54,0.22577916579556478,0.17729075766117508,0.3468738566036227,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,54,0.22466971567788502,0.17624468045074937,0.3451693625699377,0.09022556390968692,64
7,0.5,ml_only_torch,55,0.4714000812316138,0.3802965010723336,0.6934075848239696,,64
7,0.5,hybrid_lfista_frozen,55,0.31854119822472665,0.26020954845867156,0.46855928058149027,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,55,0.316933202481112,0.25866887297584246,0.4661939936641144,0.09022556390968692,64
7,0.5,ml_only_torch,56,0.5150030846415303,0.4146766021220816,0.7305967910118589,,64
7,0.5,hybrid_lfista_frozen,56,0.3702052257167045,0.29083447905355553,0.5251827765511489,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,56,0.36894849997324375,0.2894882792147053,0.5233999526754559,0.08955223880588327,64
7,0.5,ml_only_torch,57,0.5289045381480798,0.44005814507922825,0.6010741663963018,,64
7,0.5,hybrid_lfista_frozen,57,0.38541214983476413,0.3126945210900285,0.438002077826903,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,57,0.3842878972520035,0.3115799683304905,0.43672441969530923,0.09022556390968692,64
7,0.5,ml_only_torch,58,0.5780297155378934,0.4707980247283751,0.7428853101930267,,64
7,0.5,hybrid_lfista_frozen,58,0.4401319412139564,0.3527460998826656,0.5656587280643953,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,58,0.4389069717589286,0.35156049065119543,0.5640843941000445,0.08955223880588327,64
7,0.5,ml_only_torch,59,0.3975687866440846,0.3183005099509598,0.6188440641962092,,64
7,0.5,hybrid_lfista_frozen,59,0.29389337891120965,0.2313443121183818,0.4574659257860418,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,59,0.2932364643779251,0.230760562433366,0.45644339164034364,0.09022556390968692,64
7,0.5,ml_only_torch,60,0.459560672987653,0.3432324406834464,0.6124617431819732,,64
7,0.5,hybrid_lfista_frozen,60,0.34800405106106547,0.2649669905212345,0.46378896253591084,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,60,0.3472526437034109,0.2642037014146904,0.4627875533920061,0.09022556390968692,64
7,0.5,ml_only_torch,61,0.4190257233622073,0.31447862957127437,0.5973247689785006,,64
7,0.5,hybrid_lfista_frozen,61,0.30195318969431134,0.24346448608446475,0.43043686633187556,0.07751937984487135,64
7,0.5,hybrid_lfista_joint,61,0.3015026609341909,0.2431896097772343,0.42979463371331994,0.09022556390968692,64
7,0.5,ml_only_torch,62,0.4347265471974294,0.34129194520523953,0.6099335134061097,,64
7,0.5,hybrid_lfista_frozen,62,0.32678851997092856,0.2653233094626,0.45849344009840515,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,62,0.3259114785226857,0.26481216621244924,0.45726292639875155,0.09022556390968692,64
7,0.5,ml_only_torch,63,0.49519828669566796,0.3977788804091022,0.7301926542345499,,64
7,0.5,hybrid_lfista_frozen,63,0.3631844846350581,0.29275157060333545,0.5355322300932349,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,63,0.36224833627795827,0.29205078326781764,0.5341518362752569,0.08955223880588327,64
7,0.5,ml_only_torch,64,0.39983067356432156,0.30328255144815935,0.580897310889938,,64
7,0.5,hybrid_lfista_frozen,64,0.29469992321827887,0.23227330233775328,0.42815722813579893,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,64,0.293664521604819,0.232198122603486,0.4266529363124925,0.08955223880588327,64
7,0.5,ml_only_torch,65,0.5339330525813403,0.4219222979355484,0.7301970758535165,,64
7,0.5,hybrid_lfista_frozen,65,0.423011384437155,0.3529137037796484,0.5785026315105353,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,65,0.42234854292973223,0.35249057392034794,0.577596141589871,0.08955223880588327,64
7,0.5,ml_only_torch,66,0.5434430154182208,0.43601366089539256,0.7928187137070574,,64
7,0.5,hybrid_lfista_frozen,66,0.38948086082163624,0.3160187253483441,0.5682062448672589,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,66,0.38812935561131606,0.31511957875232444,0.5662345595350077,0.09160305343502569,64
7,0.5,ml_only_torch,67,0.560210478260492,0.45773486602453195,0.8606961423201213,,64
7,0.5,hybrid_lfista_frozen,67,0.4179026831561785,0.3452168137185418,0.642057300275094,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,67,0.416923499338727,0.3442383758841225,0.6405529018980418,0.08955223880588327,64
