measurement_ratio,mlp_prior_csgm,ridge_prior_csgm,ridge_gain_vs_mlp_pct
0.2,0.0186172387529108,0.0157517379338745,15.391653171919925
0.3,0.0166657415981053,0.0144939857600148,13.031258316986039
0.4,0.0151818727042504,0.0134204106277987,11.6024031472649
0.5,0.0131579860405273,0.0124555184845471,5.3387163796690595
0.6,0.0124015676703495,0.0118575651989707,4.3865621334263905
