seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse,method_label
7,0.05,mlp_concat_ub,15,0.32290475055016093,0.25617600037735955,2.4836500252130835,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,15,0.09479123160186727,0.08160826300533197,0.7290950175147228,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,15,0.025877407777490122,0.020281664390688833,0.1990383367525856,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,16,0.033619972851643996,0.02784972586382265,0.3453251076280788,,,none,4,,,ML only
7,0.05,mlp_concat_ub,16,0.24920964474396126,0.20402544591347832,2.55973875329752,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,16,0.18614690959594293,0.15250776073092637,1.9119944526579213,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,16,0.026737229645989506,0.02313314586220324,0.27462951103265076,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,17,0.028192683494947968,0.023571355580372752,0.37649519770647644,,,none,4,,,ML only
7,0.05,mlp_concat_ub,17,0.2580809628071601,0.19804195599351954,3.4465056557589273,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,17,0.3001832066071181,0.2657087773267062,4.00875410600638,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,17,0.020766340124066765,0.017993304551745956,0.27732114724203133,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,18,0.019232677386832285,0.015777633737423753,0.2142542415523166,,,none,4,,,ML only
7,0.05,mlp_concat_ub,18,0.3569978949931078,0.2667404671918974,3.976997673755493,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,18,0.2748455045297868,0.22811448366429596,3.061810580642834,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,18,0.017528216190216616,0.013245994970904887,0.19526634748062216,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,19,0.03197399139167904,0.025807673500766737,0.3791839539633089,,,none,4,,,ML only
7,0.05,mlp_concat_ub,19,0.316176277395708,0.2561690120403248,3.749577884840009,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,19,0.20030890035049181,0.1515222759803927,2.375490751796108,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,19,0.02680100308693012,0.0209695916468063,0.3178367754027018,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,20,0.028788174626822607,0.023898434031213233,0.42799303393588334,,,none,4,,,ML only
7,0.05,mlp_concat_ub,20,0.18617078885472185,0.1458139012711728,2.7677962144195707,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,20,0.22238976427320972,0.1968200517339773,3.306262768008026,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,20,0.02830236832285048,0.02581379511019081,0.4207705644102024,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,21,0.022081280432126163,0.01792339416684155,0.27209169540075123,,,none,4,,,ML only
7,0.05,mlp_concat_ub,21,0.2925915836758778,0.22969045402318697,3.6053950905189738,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,21,0.1554926659228942,0.13847231270079086,1.9160239925121556,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,21,0.023845499595593643,0.020023628394283653,0.29383089592953776,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,22,0.02320879101228779,0.01882047634488533,0.2604775555266932,,,none,4,,,ML only
7,0.05,mlp_concat_ub,22,0.2393545110009726,0.19767471403496417,2.6863302744555404,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,22,0.11144021916604065,0.09192510105043218,1.250718999553257,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,22,0.02107471653901972,0.017359546238116322,0.23652635092433047,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,23,0.01964131535966212,0.015750764059429725,0.2223239295613697,,,none,4,,,ML only
7,0.05,mlp_concat_ub,23,0.19111377555144837,0.15504985000313407,2.1632545883952727,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,23,0.15021484033603097,0.12405304926021926,1.700311459309243,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,23,0.013981181886495638,0.01087537288640767,0.15825576037039027,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,24,0.023872920361300065,0.02023588965292338,0.2870034325614002,,,none,4,,,ML only
7,0.05,mlp_concat_ub,24,0.24779451885042025,0.20661532992463788,2.9790187544569973,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,24,0.137331260527231,0.11424538758799108,1.6510147301958658,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,24,0.017606708388352623,0.014685699400622846,0.2116701964857397,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,mlp_prior_csgm,0,0.019272264431462897,0.016434753692698256,0.3477147406689391,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,1,0.03383336579904443,0.030307723343382532,0.9407296769884398,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,2,0.03646930322794976,0.0289183751018938,0.9762325471481268,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,3,0.03674190933719139,0.031128085135133904,0.7292133417300762,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,4,0.03365416547766381,0.027623409276109116,0.6199638674650472,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,5,0.019288236257392163,0.015592023021940458,0.34458900791142705,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,6,0.02330203193728723,0.019260062180581156,0.39698489202040743,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,7,0.029418308525306858,0.024924487902377737,0.4842356066418508,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,8,0.02312582296754188,0.018319698604830188,0.33743763849007474,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,9,0.019853130825095464,0.017326515317610966,0.22409887260025566,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,10,0.02331350240808874,0.0189948572710863,0.19597354106010892,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,11,0.020737512360949617,0.016643914290882543,0.15592254288663762,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,12,0.01843763386099252,0.015041904654588692,0.13904445928880374,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,13,0.026904551883842193,0.02130224300171066,0.20006477734605496,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,14,0.01845572189281203,0.014730332941334225,0.13310468055001776,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,15,0.03208043035792165,0.023646691015492226,0.2467494254313285,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,16,0.018706090856556036,0.01420961775818886,0.19213825266444134,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,17,0.026598724027623474,0.021059032092198164,0.35520889181459553,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,18,0.020788876957740683,0.01744040000583426,0.23159048403498303,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,19,0.017389334684568478,0.014190772529612799,0.2062225075910277,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,20,0.03397053290651067,0.028428970898541774,0.505039017983787,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,21,0.016376123973369676,0.012701843097743073,0.20179116649070158,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,22,0.017596252593988667,0.015045320065888029,0.19748675662104617,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,23,0.018934317792693275,0.013874046469032838,0.21432128440239778,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.05,mlp_prior_csgm,24,0.015089261499287155,0.011832701879420763,0.18140511422860353,,0.0001,csgm_m2,4,0.025546538185158132,0.007652280417592699,CLP-CSGM MLP
7,0.1,ml_only,0,0.027479493734111415,0.022860994480840082,0.4957915076067164,,,none,6,,,ML only
7,0.1,mlp_concat_ub,0,0.31024438851164304,0.24211632485254908,5.597502435635218,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,0,0.22499339956898878,0.19451961643408283,4.0593839847710855,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,0,0.03785516322409569,0.03358071563402474,0.6829917838797341,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,1,0.03067700461529911,0.024827917478536903,0.8529677128232473,,,none,6,,,ML only
7,0.1,mlp_concat_ub,1,0.35917289330271623,0.2858523129265032,9.98672735980677,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,1,0.2997460554673109,0.2304586661729474,8.334376532715122,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,1,0.0482886150935984,0.04570439358630374,1.34265486765443,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,2,0.03143657942675247,0.02475385174210716,0.8415135275708494,,,none,6,,,ML only
7,0.1,mlp_concat_ub,2,0.4086515247384159,0.32374106833650296,10.939033202740386,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,2,0.22466277157444306,0.18119867230711667,6.0139100649279476,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,2,0.04919651850845667,0.046910085098389384,1.3169224066097034,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,3,0.029101307792669753,0.022463725731296014,0.5775710159604457,,,none,6,,,ML only
7,0.1,mlp_concat_ub,3,0.33203066592207675,0.26484911689168156,6.589782507813685,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,3,0.24047929562302275,0.19541708638923486,4.772770766179354,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,3,0.03461001890900089,0.03181460572741479,0.6869019057871015,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,4,0.02778381105705536,0.0216847180117287,0.5118224954138989,,,none,6,,,ML only
7,0.1,mlp_concat_ub,4,0.29025608791491897,0.23468675485614846,5.346984073589321,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,4,0.1674291114859005,0.13131333853937932,3.084313576336553,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,4,0.04247202900241407,0.041198648791547124,0.7824030988645426,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,5,0.02354416954685314,0.019277265998786756,0.42062228593551404,,,none,6,,,ML only
7,0.1,mlp_concat_ub,5,0.2505266390179237,0.198703752451377,4.475719025967721,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,5,0.1719551922550917,0.13159009115707482,3.072021117622503,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,5,0.03235654095823137,0.03033078242272646,0.5780574335286519,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,6,0.0222327073539811,0.018189316740546555,0.37876735179125376,,,none,6,,,ML only
7,0.1,mlp_concat_ub,6,0.24567568019319524,0.19982463670086686,4.185451879733794,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,6,0.1976373126748075,0.15831005042362262,3.367046592441756,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,6,0.02502664582490241,0.02214430916897476,0.42636626355892354,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,7,0.027733837010113293,0.023191834794749358,0.4565086186904874,,,none,6,,,ML only
7,0.1,mlp_concat_ub,7,0.3711786994576212,0.2899748244345631,6.109730698818946,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,7,0.19615642227330957,0.15644172954962876,3.2288030446923983,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,7,0.02696036113137405,0.02371979458467737,0.4437769362743506,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,8,0.027673907770629204,0.022772088851687695,0.40380046578320056,,,none,6,,,ML only
7,0.1,mlp_concat_ub,8,0.29517225847914735,0.23057029327187883,4.306970177397863,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,8,0.20853829104308566,0.17231019799786018,3.0428611584158665,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,8,0.024735012284348802,0.01993910988513708,0.3609179290600108,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,9,0.02661724193150437,0.022756758672735113,0.30045104528492916,,,none,6,,,ML only
7,0.1,mlp_concat_ub,9,0.3148964432531675,0.25317309405070143,3.5544992142832914,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,9,0.2557547142301211,0.2053318466822109,2.8869171127771023,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,9,0.025153195033730546,0.02101488107531637,0.2839251249091721,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,10,0.028421413599994626,0.023569992449735563,0.23891069508253712,,,none,6,,,ML only
7,0.1,mlp_concat_ub,10,0.2531868151615516,0.20719141711573413,2.128290972690802,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,10,0.21754626892188664,0.17992814072299596,1.8286961743785437,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,10,0.022611942158363183,0.01956596297668725,0.1900762183842149,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,11,0.02450072077626847,0.020131148745727075,0.1842175965707932,,,none,6,,,ML only
7,0.1,mlp_concat_ub,11,0.27196532357876885,0.2173445241055338,2.0448703822953154,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,11,0.23631120425545712,0.19460972359808765,1.77679189474524,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,11,0.01579395233849203,0.013846112041030825,0.11875258555531319,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,12,0.025231111934834658,0.020835192843605826,0.19027638484873974,,,none,6,,,ML only
7,0.1,mlp_concat_ub,12,0.19192366036202094,0.14737955004650044,1.4473615096687187,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,12,0.13354697491978443,0.10325734712301257,1.0071230971053284,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,12,0.016652900329583647,0.013762052685446443,0.12558517754363596,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,13,0.026716227440285466,0.02033567503040153,0.1986643790777001,,,none,6,,,ML only
7,0.1,mlp_concat_ub,13,0.22914576391936106,0.18157904816832682,1.7039494445492227,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,13,0.19384743849020725,0.16099867699909662,1.4414677779464284,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,13,0.017480641172036186,0.01508371652827263,0.12998769126684534,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,14,0.02924463153333327,0.022024228889453115,0.21091547437997293,,,none,6,,,ML only
7,0.1,mlp_concat_ub,14,0.307190657307604,0.24766358044044134,2.215492547316911,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,14,0.18375250979761565,0.1466820979477394,1.325243155424955,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,14,0.022567160379617018,0.018232708965171276,0.16275682363960153,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,15,0.029340010624842355,0.02421502001317463,0.22567124826744214,,,none,6,,,ML only
7,0.1,mlp_concat_ub,15,0.29585799305081406,0.23320846186409452,2.2756175331833632,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,15,0.25461711370956697,0.20089809773181488,1.958409716199616,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,15,0.019963570164477345,0.014706047678446172,0.15355153944892186,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,16,0.033619972851643996,0.02784972586382265,0.3453251076280788,,,none,6,,,ML only
7,0.1,mlp_concat_ub,16,0.2665230871990017,0.21326409186435635,2.737572519124224,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,16,0.17482924141015194,0.13838872605732055,1.7957458464617377,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,16,0.031604285611523106,0.026085427483371795,0.32462112264240217,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,17,0.028192683494947968,0.023571355580372752,0.37649519770647644,,,none,6,,,ML only
7,0.1,mlp_concat_ub,17,0.28460395766373625,0.2272003573731748,3.8007032330872406,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,17,0.18533128575004804,0.14571169820420948,2.474980399867345,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,17,0.029842192911991798,0.024966820943904223,0.39852333753218333,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,18,0.019232677386832285,0.015777633737423753,0.2142542415523166,,,none,6,,,ML only
7,0.1,mlp_concat_ub,18,0.2545854912868385,0.2084133616353389,2.836111699311849,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,18,0.272662481645548,0.19688958142686858,3.0374914542442313,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,18,0.029968054204734848,0.025962902528664768,0.3338475759402165,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,19,0.03197399139167904,0.025807673500766737,0.3791839539633089,,,none,6,,,ML only
7,0.1,mlp_concat_ub,19,0.26231274196316995,0.20345376233482765,3.1108028226478113,,,direct_ub,6,,,"MLP [u,b]"
