seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse,method_label
41,0.1,mlp_concat_ub,17,0.16028175998567407,0.1312600145170602,2.9476657825295915,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,17,0.14124408225338406,0.11409762008952712,2.5975528861194666,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,17,0.01754693844572543,0.012320978552687614,0.32269741765526383,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,18,0.01678511236233925,0.0130464307697278,0.3050469192430993,,,none,6,,,ML only
41,0.1,mlp_concat_ub,18,0.16052899263871223,0.13121865622694348,2.9173992760101366,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,18,0.22380095163279062,0.18118820381555373,4.06728232409296,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,18,0.021995000156474803,0.01996539832265362,0.3997296468231123,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,19,0.0189634491984485,0.01594064654728995,0.343070051614199,,,none,6,,,ML only
41,0.1,mlp_concat_ub,19,0.11123459361426442,0.08931391562437863,2.0123584783116524,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,19,0.11066721138684942,0.09344866260122187,2.002093897854413,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,19,0.013985844345253785,0.011808121113879383,0.25301960055805295,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,20,0.019925172606822937,0.01545771631298416,0.35596802991344967,,,none,6,,,ML only
41,0.1,mlp_concat_ub,20,0.18654175854977903,0.1522275669553171,3.3326136539874716,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,20,0.10043845261948059,0.08610213483866783,1.7943572591320527,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,20,0.01605000320627683,0.012287330274976641,0.2867371908982371,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,21,0.02380377578100708,0.01953925144804336,0.4120364042685949,,,none,6,,,ML only
41,0.1,mlp_concat_ub,21,0.2043681918234996,0.16849011901319622,3.537553692343956,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,21,0.15231704847334818,0.13446607225300203,2.6365636081919277,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,21,0.021509489515080218,0.018718796824645702,0.37232297930306485,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,22,0.02183055544444473,0.018547591312769056,0.3702159024664229,,,none,6,,,ML only
41,0.1,mlp_concat_ub,22,0.08996694516327816,0.07610628353143115,1.5257144455408698,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,22,0.08058621609143156,0.06120804011199052,1.366630308265267,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,22,0.01053048219446049,0.008273657781031132,0.1785823534792772,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,23,0.021774616169268877,0.018205687735390365,0.3728118934933436,,,none,6,,,ML only
41,0.1,mlp_concat_ub,23,0.08794100733363974,0.07253757457919383,1.5056730830478322,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,23,0.15434757677854635,0.13733037019105354,2.642646460796428,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,23,0.011123322353460469,0.008869352977391779,0.19044684123447728,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,24,0.021007218162871787,0.017401178621086213,0.35788931439459987,,,none,6,,,ML only
41,0.1,mlp_concat_ub,24,0.06816841326646528,0.05099987787847475,1.1613506604326067,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,24,0.16478441310648564,0.13244068531366748,2.807348415785413,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,24,0.01019773744962467,0.00837648364799395,0.17373367744010623,,32.0,ae_mlp,6,,,"AE [u,b]"
41,0.1,ml_only,25,0.026192933544128733,0.020463387948925237,0.4312679594073144,,,none,6,,,ML only
41,0.1,mlp_concat_ub,25,0.14698148275169037,0.119985955747251,2.420057456725449,,,direct_ub,6,,,"MLP [u,b]"
41,0.1,pca_regression_ub,25,0.17055953460888412,0.12404556521768886,2.808271258517463,,8.0,pca_mlp,6,,,"PCA [u,b]"
41,0.1,ae_regression_ub,25,0.011672024592728375,0.008564318394795656,0.19218046805552633,,32.0,ae_mlp,6,,,"AE [u,b]"
