seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
37,0.4,cs_only,0.5694226054757916,0.4563764116560397,0.8142158081962225,0.09020424376539672,300
37,0.4,hybrid,0.29003821817742126,0.22821053647633202,0.4166885360218089,0.09403146991229992,300
37,0.4,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.4,weighted_hybrid,0.29971296067302833,0.23608373322887657,0.43071625520291157,0.0933917257175165,300
37,0.5,cs_only,0.5165638109163023,0.4135934805632375,0.7389116730954112,0.09022681271165132,300
37,0.5,hybrid,0.2672521723075282,0.21082338650635493,0.383870266903519,0.09259112548188005,300
37,0.5,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.5,weighted_hybrid,0.2784955316181514,0.22005458279204168,0.40007702462863437,0.09278389135142216,300
37,0.6,cs_only,0.45998691291784743,0.3678871347388331,0.6580960353541504,0.08996402205069372,300
37,0.6,hybrid,0.23867478621682467,0.18994537037167422,0.34280948881607937,0.09185693390539529,300
37,0.6,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.6,weighted_hybrid,0.2521076479583648,0.2001212210851144,0.3621838178618135,0.09222308155727771,300
41,0.2,cs_only,0.6327958399927519,0.5046826931813077,0.9118773223154751,0.09012186437282856,300
41,0.2,hybrid,0.3535328342314671,0.2777819532949481,0.509859060045791,0.09364748989149652,300
41,0.2,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.2,weighted_hybrid,0.35808612412929863,0.28153518689788426,0.5166077435645502,0.09297810995531265,300
41,0.3,cs_only,0.6062430164459915,0.48456993737494797,0.8738353406026848,0.09072288420764987,300
41,0.3,hybrid,0.33778198385718905,0.2668748870969092,0.4871934501984626,0.09439774752760743,300
41,0.3,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.3,weighted_hybrid,0.3438400222131801,0.2717292169850424,0.496052254922375,0.09288870354345462,300
