measurement_ratio,method,rmse_mean,rmse_std_across_seeds,rmse_sem,mae_mean,mae_std_across_seeds,relative_l2_mean,relative_l2_std_across_seeds,support_f1_mean,support_f1_std_across_seeds,n_seeds,n_test_samples_per_run,rmse_ci95_half
0.2,cs_only,0.625270815125709,0.015305374082464171,0.004839984254149655,0.5002349091720892,0.012322278039279735,0.9053356282892917,0.008643908675480911,0.08997832113530986,0.0005853953480166523,10,300,0.009486369138133324
0.2,hybrid,0.33584310589787575,0.010823352357415494,0.003422644536798578,0.2623197351468661,0.009758916354278887,0.4870026620780892,0.016857989523719502,0.09382560273326437,0.0012481053933255345,10,300,0.006708383292125213
0.2,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.2,weighted_hybrid,0.339897361337777,0.01086516558897111,0.003435867041603355,0.26567981797647466,0.009797708065545621,0.4929968700543171,0.017394067786129543,0.09367624684923984,0.0005094810452780866,10,300,0.006734299401542575
0.3,cs_only,0.5932519602984775,0.015687921004005893,0.004960956212545413,0.47499830074110666,0.012702504024050144,0.8589686322272883,0.010050486391512367,0.09045784329822272,0.0004252312715783851,10,300,0.009723474176589008
0.3,hybrid,0.318903200108437,0.010906132659764629,0.003448821966880643,0.2507579199776838,0.00961019904225294,0.4624102754852597,0.016274517482653825,0.09416184399784261,0.0006399780843150945,10,300,0.006759691055086061
0.3,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.3,weighted_hybrid,0.3252706055676777,0.01089083472877332,0.0034439843363385817,0.2559533275086355,0.009507383815666312,0.4717974212968857,0.01669498056222896,0.09360222121681044,0.0007198221478984507,10,300,0.00675020929922362
0.4,cs_only,0.5532537181305657,0.014791518592005054,0.0046774888803462825,0.44291040981640917,0.01197659536010662,0.8010892068400544,0.009652237453179977,0.09025374663532351,0.00033275580170457334,10,300,0.009167878205478713
0.4,hybrid,0.2957184431930895,0.010881014305169242,0.0034408788457209252,0.2335596560538487,0.00900357121218067,0.42880937770788313,0.015718744879019624,0.09353091168743924,0.0005474700259621011,10,300,0.006744122537613013
0.4,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.4,weighted_hybrid,0.30493910923751183,0.010734039083885177,0.003394401199834435,0.2408802351676405,0.009022705241090966,0.4423294622516597,0.016024194760584386,0.09332917500004448,0.00043134822487436014,10,300,0.006653026351675493
0.5,cs_only,0.5078575804537996,0.0134931964178005,0.004266923359627452,0.406508387680828,0.010774202982735657,0.7355081710371838,0.008984328076317308,0.09020986707007991,0.00032022149511153975,10,300,0.008363169784869805
0.5,hybrid,0.2719393907143961,0.010512965937325966,0.0033244917325717027,0.21542837563119308,0.008931293293367521,0.39427716878552455,0.015185317593262635,0.09263811269830016,0.00030399232387777237,10,300,0.006516003795840537
0.5,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.5,weighted_hybrid,0.28337534287923155,0.010498954409267897,0.003320060898355417,0.22464566912507927,0.008956982756719689,0.4110149600411903,0.015539656097584946,0.09283606613218376,0.00022204837888738316,10,300,0.006507319360776617
0.6,cs_only,0.4551773695270344,0.014580632375949495,0.004610800803359289,0.3643218537567046,0.011638474314271296,0.6593643723059661,0.011402822317788457,0.09018728065580153,0.0001865504271615288,10,300,0.009037169574584206
0.6,hybrid,0.2445737396484728,0.009667903118255132,0.0030572594051530414,0.19444560266390135,0.008091163760997656,0.3545978663619286,0.012710783766910764,0.09185451426649802,0.0003191062727273225,10,300,0.005992228434099961
0.6,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.6,weighted_hybrid,0.25836558343174676,0.009568252598000655,0.0030257471437505528,0.20535723082608218,0.007995114079637851,0.37472769377853243,0.012912369960242986,0.09232725832438511,0.0003324069878009895,10,300,0.005930464401751084
