measurement_ratio,method,rmse_mean,rmse_std_across_seeds,rmse_sem,mae_mean,mae_std_across_seeds,relative_l2_mean,relative_l2_std_across_seeds,support_f1_mean,support_f1_std_across_seeds,n_seeds,n_test_samples_per_run,rmse_ci95_half
0.1,ae_regression_ub,0.013763749989461452,0.0,0.0,0.011216078575653975,0.0,0.17806960501488756,0.0,,0.0,1,385,0.0
0.1,hybrid_lfista_joint,0.09868972961586293,0.0,0.0,0.08449876520507746,0.0,1.2289576477122504,0.0,0.36166764309632704,0.0,1,385,0.0
0.1,ml_only,0.01713549113063944,0.0,0.0,0.013752540513623226,0.0,0.22875679533845733,0.0,,0.0,1,385,0.0
0.1,mlp_concat_ub,0.08494697730726537,0.0,0.0,0.06879805716224709,0.0,1.1261582962659693,0.0,,0.0,1,385,0.0
0.1,pca_regression_ub,0.09267857107440516,0.0,0.0,0.07599186240496059,0.0,1.3022408209291263,0.0,,0.0,1,385,0.0
0.2,ae_regression_ub,0.013380502551316292,0.0,0.0,0.010871586750088418,0.0,0.17448209480656102,0.0,,0.0,1,385,0.0
0.2,hybrid_lfista_joint,10.304895612851725,0.0,0.0,7.873217908379116,0.0,164.1355149115492,0.0,0.6447418421220742,0.0,1,385,0.0
0.2,ml_only,0.01713549113063944,0.0,0.0,0.013752540513623226,0.0,0.22875679533845733,0.0,,0.0,1,385,0.0
0.2,mlp_concat_ub,0.0863170642086323,0.0,0.0,0.07021061691310834,0.0,1.1639349003712856,0.0,,0.0,1,385,0.0
0.2,pca_regression_ub,0.08341766865665834,0.0,0.0,0.0675007113584862,0.0,1.1157431003681855,0.0,,0.0,1,385,0.0
