seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.3,hybrid,35,0.35665021058827756,0.2851201834238311,0.4667027052546322,0.09677419354829345,0.001,fista,38
7,0.3,weighted_hybrid,35,0.37068766765926076,0.29665902586500315,0.485071737419558,0.08474576271176645,0.001,fista,38
7,0.3,cs_only,35,0.6619826863295609,0.532261220579511,0.8662524270829334,0.09448818897628644,0.001,fista,38
7,0.3,ml_only,36,0.3821571348227564,0.29737053856262896,0.5551893079162842,,,none,38
7,0.3,hybrid,36,0.3424380303750607,0.26702336761477863,0.49748628447385057,0.08771929824551279,0.001,fista,38
7,0.3,weighted_hybrid,36,0.33266321687203443,0.2551624740714816,0.48328565481329777,0.08849557522113682,0.001,fista,38
7,0.3,cs_only,36,0.5865045760853747,0.4532211371402093,0.8520606839843382,0.10434782608685579,0.001,fista,38
7,0.3,ml_only,37,0.6178747175782217,0.4706992094834575,0.7735454632386531,,,none,38
7,0.3,hybrid,37,0.5349983729595682,0.43047363458386134,0.6697887977436834,0.09677419354829345,0.001,fista,38
7,0.3,weighted_hybrid,37,0.5217751697244255,0.4157221348720077,0.6532340681504104,0.0806451612902292,0.001,fista,38
7,0.3,cs_only,37,0.7213623356198582,0.5855455716953635,0.9031063194446658,0.09999999999990332,0.001,fista,38
7,0.3,ml_only,38,0.42678034994062436,0.3034107848266101,0.5512243030613385,,,none,38
7,0.3,hybrid,38,0.3556835160991522,0.26456441868525876,0.45939649822077927,0.11009174311916001,0.001,fista,38
7,0.3,weighted_hybrid,38,0.34122467049931493,0.25877423246903847,0.4407216293099902,0.10344827586196907,0.001,fista,38
7,0.3,cs_only,38,0.6661748092666897,0.5359553664687171,0.8604232716106527,0.08264462809907794,0.001,fista,38
7,0.3,ml_only,39,0.40627940147043035,0.3087820375074814,0.5541270100039026,,,none,38
7,0.3,hybrid,39,0.3442644608514146,0.2665632596893787,0.469544445649392,0.08695652173903001,0.001,fista,38
7,0.3,weighted_hybrid,39,0.363101790993746,0.2843679450461245,0.49523679773627527,0.06896551724128003,0.001,fista,38
7,0.3,cs_only,39,0.61070154785375,0.49188577334440897,0.8329396506250971,0.08403361344528099,0.001,fista,38
7,0.3,ml_only,40,0.4144418056182398,0.317290177440856,0.5977187926642147,,,none,38
7,0.3,hybrid,40,0.36881966423614926,0.2863170213268917,0.5319213492210255,0.10810810810800389,0.001,fista,38
