seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
23,0.1,ml_only,6,0.01880925310094546,0.014941837698147244,0.320443699131443,,,none,6
23,0.1,mlp_concat_ub,6,0.1493998382093941,0.12246044344604623,2.5452492211427,,,direct_ub,6
23,0.1,pca_regression_ub,6,0.2398182118468543,0.1916356249836177,4.085661164261286,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,6,0.014525357658462752,0.011883343271083832,0.24746114661251886,,32.0,ae_mlp,6
23,0.1,ml_only,7,0.02199225720896397,0.016995273140249487,0.3620002149969022,,,none,6
23,0.1,mlp_concat_ub,7,0.2765279733853875,0.2238676463363691,4.55174677464968,,,direct_ub,6
23,0.1,pca_regression_ub,7,0.21608300728403274,0.17278577597540018,3.5568015756979223,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,7,0.012187107023661981,0.010326336352656038,0.20060402717360393,,32.0,ae_mlp,6
23,0.1,ml_only,8,0.01680090840267307,0.01268487152404598,0.2451484154247445,,,none,6
23,0.1,mlp_concat_ub,8,0.26176507268402704,0.20604505849933683,3.819513281307009,,,direct_ub,6
23,0.1,pca_regression_ub,8,0.28857680709131284,0.22992656807556944,4.210733449121831,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,8,0.017169292152302285,0.01246769459402874,0.2505236421878081,,32.0,ae_mlp,6
23,0.1,ml_only,9,0.02240994312865163,0.01854531001839666,0.25295974898923923,,,none,6
23,0.1,mlp_concat_ub,9,0.17662153626193364,0.14394126860586837,1.9936748265010327,,,direct_ub,6
23,0.1,pca_regression_ub,9,0.1437493587181516,0.1087139051019244,1.6226190976904824,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,9,0.021462862884466718,0.017576530206553934,0.24226926309793936,,32.0,ae_mlp,6
23,0.1,ml_only,10,0.02523514907035681,0.021402260997646312,0.21212692267043065,,,none,6
23,0.1,mlp_concat_ub,10,0.16181132177818772,0.13628194757664033,1.3601876353630142,,,direct_ub,6
23,0.1,pca_regression_ub,10,0.21497735980597515,0.17533274741627747,1.8071018979247369,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,10,0.02218122475524749,0.019563181527006923,0.18645560346298748,,32.0,ae_mlp,6
23,0.1,ml_only,11,0.02535737131808265,0.021500692627934803,0.1906586358102156,,,none,6
23,0.1,mlp_concat_ub,11,0.18751804569206781,0.16234648513256478,1.4099227531503704,,,direct_ub,6
23,0.1,pca_regression_ub,11,0.2237994788419859,0.18945650788211477,1.6827179282823468,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,11,0.015722766336072336,0.01334626505910009,0.11821734765782486,,32.0,ae_mlp,6
23,0.1,ml_only,12,0.024724667626883922,0.018626742308134603,0.18645711630865433,,,none,6
23,0.1,mlp_concat_ub,12,0.24740771030483955,0.19032442896514856,1.8657855754472383,,,direct_ub,6
23,0.1,pca_regression_ub,12,0.15854487766374506,0.12303382103564786,1.1956407722361764,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,12,0.020603178485081565,0.017795097613694074,0.15537556682637518,,32.0,ae_mlp,6
23,0.1,ml_only,13,0.021985969132522265,0.018124804286194836,0.16348973356723848,,,none,6
23,0.1,mlp_concat_ub,13,0.19491193759393616,0.15004062454059552,1.449383493364848,,,direct_ub,6
23,0.1,pca_regression_ub,13,0.22682029609203586,0.17801955186213256,1.6866570471471818,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,13,0.02051949875504067,0.01765232389108002,0.15258492196427556,,32.0,ae_mlp,6
23,0.1,ml_only,14,0.03018406132026223,0.024775063464932898,0.21769074453275145,,,none,6
23,0.1,mlp_concat_ub,14,0.3027987444930075,0.2497976238334978,2.1838175927643024,,,direct_ub,6
23,0.1,pca_regression_ub,14,0.21342289830739974,0.16536791123334615,1.539229235586244,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,14,0.018420037200549178,0.015542340081927179,0.13284731865478772,,32.0,ae_mlp,6
23,0.1,ml_only,15,0.02472225550310964,0.019962636149712366,0.19015338237981194,,,none,6
23,0.1,mlp_concat_ub,15,0.19267243602702058,0.1611475844700908,1.4819568302450217,,,direct_ub,6
23,0.1,pca_regression_ub,15,0.21048452727513298,0.1699869665689783,1.6189600821392665,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,15,0.02375247094384727,0.02101920068452805,0.18269419993991443,,32.0,ae_mlp,6
23,0.1,ml_only,16,0.03551557139714914,0.029265405362133276,0.3647956103151202,,,none,6
23,0.1,mlp_concat_ub,16,0.21075384308504988,0.1701205916740946,2.1647427815462152,,,direct_ub,6
23,0.1,pca_regression_ub,16,0.2246189244957934,0.17976895784974434,2.3071569575351454,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,16,0.030165113497521222,0.02534813489421725,0.30983877087322964,,32.0,ae_mlp,6
23,0.1,ml_only,17,0.022799537228653563,0.01833927479231516,0.30447318993441336,,,none,6
23,0.1,mlp_concat_ub,17,0.20740743158511668,0.16722193964441395,2.7697931619182,,,direct_ub,6
23,0.1,pca_regression_ub,17,0.18225656923255606,0.14387808799245327,2.433919533726243,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,17,0.028187426593940076,0.024097295389271082,0.37642499516670597,,32.0,ae_mlp,6
23,0.1,ml_only,18,0.026744214297517433,0.021959590135422015,0.2979336280111642,,,none,6
23,0.1,mlp_concat_ub,18,0.20990661685444129,0.18076345645259778,2.3383838914571617,,,direct_ub,6
23,0.1,pca_regression_ub,18,0.21004942511668703,0.1774893546376825,2.339974791949041,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,18,0.019458447802868508,0.013977459168161153,0.2167693499940518,,32.0,ae_mlp,6
23,0.1,ml_only,19,0.03382821263172782,0.027616703123700244,0.4011734182348049,,,none,6
23,0.1,mlp_concat_ub,19,0.24206835782791017,0.19460482053076963,2.870721891620927,,,direct_ub,6
23,0.1,pca_regression_ub,19,0.23456695945721906,0.18249821597651064,2.781761778396126,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,19,0.028963491419790963,0.021938643782153426,0.3434820214531243,,32.0,ae_mlp,6
23,0.1,ml_only,20,0.02596267633255112,0.02334470904755817,0.3859864252147041,,,none,6
23,0.1,mlp_concat_ub,20,0.15534812330268605,0.126636080169844,2.3095564574842466,,,direct_ub,6
23,0.1,pca_regression_ub,20,0.19371264966833868,0.1586848356950803,2.879920860493328,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,20,0.02899353326112452,0.027849852175948618,0.4310460953431847,,32.0,ae_mlp,6
23,0.1,ml_only,21,0.02099403960429544,0.016073134462155775,0.2586944107159838,,,none,6
23,0.1,mlp_concat_ub,21,0.17190630019380546,0.134143206093904,2.1182773713498464,,,direct_ub,6
23,0.1,pca_regression_ub,21,0.22746016558701979,0.1681119149761897,2.8028275933067595,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,21,0.015497702876960237,0.013176734683436452,0.1909670167711005,,32.0,ae_mlp,6
23,0.1,ml_only,22,0.023711117173087135,0.020086367915178736,0.26611527661146867,,,none,6
23,0.1,mlp_concat_ub,22,0.16105697601714986,0.13070458478564667,1.8075791794263343,,,direct_ub,6
23,0.1,pca_regression_ub,22,0.1606759319229287,0.1372216793665668,1.803302634639574,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,22,0.019675841914018163,0.015471934415526389,0.22082646192038322,,32.0,ae_mlp,6
23,0.1,ml_only,23,0.0190503971710012,0.016285164510752542,0.21563520982204964,,,none,6
23,0.1,mlp_concat_ub,23,0.1258643870024172,0.0982895709413633,1.4246838665234767,,,direct_ub,6
23,0.1,pca_regression_ub,23,0.19038056090204322,0.15467169921323393,2.1549551868998673,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,23,0.016367811933267397,0.013431002523699402,0.18527049745349064,,32.0,ae_mlp,6
23,0.1,ml_only,24,0.0176432986437209,0.014557509489587773,0.2121100894158907,,,none,6
23,0.1,mlp_concat_ub,24,0.17695628718475237,0.14835312948174306,2.1273920855395128,,,direct_ub,6
23,0.1,pca_regression_ub,24,0.15461764947082868,0.12418992749459548,1.8588340035951338,,16.0,pca_mlp,6
23,0.1,ae_regression_ub,24,0.02400656720968039,0.020363129257422983,0.28861015279736874,,32.0,ae_mlp,6
23,0.1,hybrid_lfista_joint,0,0.04750976063969545,0.03824474898516164,0.8571823077056598,0.39999999999966995,,lfista,6
23,0.1,hybrid_lfista_joint,1,0.1343477628169785,0.10746876340737252,3.7355115145684157,0.6666666666662083,,lfista,6
23,0.1,hybrid_lfista_joint,2,0.08578014167788152,0.0725772916937556,2.296215139661533,0.4390243902435491,,lfista,6
23,0.1,hybrid_lfista_joint,3,0.05958558141620345,0.04865188793514669,1.182589629316218,0.31578947368393634,,lfista,6
23,0.1,hybrid_lfista_joint,4,0.0405111864939323,0.03324903779717672,0.7462812254561811,0.4197530864194111,,lfista,6
23,0.1,hybrid_lfista_joint,5,0.04086701777399972,0.03317098241230257,0.7300991611218058,0.39999999999966995,,lfista,6
23,0.1,hybrid_lfista_joint,6,0.06227636136885416,0.04870976218252369,1.0609707625487275,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,7,0.059900842741569225,0.05003622305075948,0.9859887388960382,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,8,0.0829865734410011,0.06667234775866285,1.2108885122755517,0.5287356321835069,,lfista,6
23,0.1,hybrid_lfista_joint,9,0.03300707365770669,0.027056456091802007,0.372578413938402,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,10,0.07052910103918054,0.058234089245404755,0.592868348843152,0.39999999999966995,,lfista,6
23,0.1,hybrid_lfista_joint,11,0.042306120434650346,0.03338744970170051,0.31809398171888337,0.5116279069763515,,lfista,6
23,0.1,hybrid_lfista_joint,12,0.07120516027350444,0.058485637292798945,0.5369822984579579,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,13,0.07085058988841267,0.05381586848172691,0.5268516477085314,0.33766233766204823,,lfista,6
23,0.1,hybrid_lfista_joint,14,0.057325102812250534,0.04336366566105052,0.41343489794854843,0.39999999999966995,,lfista,6
23,0.1,hybrid_lfista_joint,15,0.062484185233631945,0.05200026219975311,0.480602555293845,0.47619047619010213,,lfista,6
23,0.1,hybrid_lfista_joint,16,0.05239096214503597,0.04138475013284644,0.5381299598696274,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,17,0.04434468979441459,0.03642177010808522,0.5921948775955391,0.4197530864194111,,lfista,6
23,0.1,hybrid_lfista_joint,18,0.04238975455465699,0.033874547926579374,0.4722267487268849,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,19,0.04357637147093506,0.034584705229268764,0.5167781723373823,0.5287356321835069,,lfista,6
23,0.1,hybrid_lfista_joint,20,0.05372454344284882,0.04206073059135584,0.7987213723339459,0.17142857142840978,,lfista,6
23,0.1,hybrid_lfista_joint,21,0.045016618289222196,0.036412018975185104,0.5547073245672073,0.33766233766204823,,lfista,6
23,0.1,hybrid_lfista_joint,22,0.0500924514400887,0.04089218761628345,0.5621990087525758,0.3589743589740552,,lfista,6
23,0.1,hybrid_lfista_joint,23,0.05860426332315582,0.04646017563994354,0.6633532364034804,0.4197530864194111,,lfista,6
23,0.1,hybrid_lfista_joint,24,0.033415329789416845,0.028251566318827068,0.4017235513959373,0.31578947368393634,,lfista,6
23,0.2,ml_only,0,0.024755255328200058,0.018834862352662567,0.4466401557144402,,,none,13
23,0.2,mlp_concat_ub,0,0.350040222214731,0.2807003726462487,6.315508254047656,,,direct_ub,13
23,0.2,pca_regression_ub,0,0.09924710761538018,0.0800083841526328,1.7906397252564414,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,0,0.01939809153595291,0.01635196670483485,0.349984942967297,,32.0,ae_mlp,13
23,0.2,ml_only,1,0.031091976592316745,0.02457818224201734,0.8645059220637267,,,none,13
23,0.2,mlp_concat_ub,1,0.34604031084736736,0.26788101577524653,9.621578644641298,,,direct_ub,13
23,0.2,pca_regression_ub,1,0.24290079405754061,0.21183733718561773,6.753805899513533,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,1,0.029922307092815587,0.02478831866376132,0.8319835056720347,,32.0,ae_mlp,13
23,0.2,ml_only,2,0.022495899878595748,0.01867151171254863,0.6021839655559931,,,none,13
23,0.2,mlp_concat_ub,2,0.1678786602682266,0.13855925770432975,4.493878347526614,,,direct_ub,13
23,0.2,pca_regression_ub,2,0.14872081573193,0.12108719735527933,3.981049482860968,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,2,0.02402714054651701,0.021849387430856973,0.6431731494786499,,32.0,ae_mlp,13
23,0.2,ml_only,3,0.023576148335734504,0.018415202261099745,0.467913677409861,,,none,13
23,0.2,mlp_concat_ub,3,0.3399094779081595,0.27259602995817794,6.746152574608738,,,direct_ub,13
23,0.2,pca_regression_ub,3,0.14173297729230833,0.1168707633269882,2.8129615436195965,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,3,0.021720935830938003,0.01849956125692755,0.43109344311483244,,32.0,ae_mlp,13
23,0.2,ml_only,4,0.022409110298250632,0.018910471148851544,0.4128118611699025,,,none,13
23,0.2,mlp_concat_ub,4,0.2693624559689727,0.22070808220296054,4.962089761614858,,,direct_ub,13
23,0.2,pca_regression_ub,4,0.11177411852283846,0.0966250909368885,2.0590590739178194,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,4,0.01582527224245576,0.013767719952020498,0.29152697277939443,,32.0,ae_mlp,13
23,0.2,ml_only,5,0.018687780031528958,0.01565794837562562,0.3338617121440318,,,none,13
23,0.2,mlp_concat_ub,5,0.3006851704500285,0.2485562534531495,5.371813326858455,,,direct_ub,13
23,0.2,pca_regression_ub,5,0.23868988460890406,0.20603079461309842,4.2642525443119865,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,5,0.016545711402942514,0.014522647000688614,0.29559313777814566,,32.0,ae_mlp,13
23,0.2,ml_only,6,0.01880925310094546,0.014941837698147244,0.320443699131443,,,none,13
23,0.2,mlp_concat_ub,6,0.26366810002900676,0.2205511826259268,4.491979605081037,,,direct_ub,13
23,0.2,pca_regression_ub,6,0.17254174458438998,0.13566635824040513,2.9395061352242298,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,6,0.017257310637131706,0.015192693361012342,0.29400404300715766,,32.0,ae_mlp,13
23,0.2,ml_only,7,0.02199225720896397,0.016995273140249487,0.3620002149969022,,,none,13
23,0.2,mlp_concat_ub,7,0.31333032916732,0.24156930102549753,5.157526371480781,,,direct_ub,13
23,0.2,pca_regression_ub,7,0.09061101911151034,0.075985529510985,1.4914889403023848,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,7,0.010970653131373968,0.008789843299212903,0.18058077233632455,,32.0,ae_mlp,13
23,0.2,ml_only,8,0.01680090840267307,0.01268487152404598,0.2451484154247445,,,none,13
23,0.2,mlp_concat_ub,8,0.2549113531079685,0.20410105038422743,3.719508064114765,,,direct_ub,13
23,0.2,pca_regression_ub,8,0.1505899176256371,0.12316079329522137,2.197314502291684,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,8,0.018727723705792336,0.01358331158326909,0.27326330701600415,,32.0,ae_mlp,13
23,0.2,ml_only,9,0.02240994312865163,0.01854531001839666,0.25295974898923923,,,none,13
23,0.2,mlp_concat_ub,9,0.16980046709819144,0.13422164891047073,1.9166797206414183,,,direct_ub,13
23,0.2,pca_regression_ub,9,0.09904649026330782,0.08319447801703289,1.1180204774031026,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,9,0.018035277206352448,0.013996295023420154,0.20357924020063156,,32.0,ae_mlp,13
23,0.2,ml_only,10,0.02523514907035681,0.021402260997646312,0.21212692267043065,,,none,13
23,0.2,mlp_concat_ub,10,0.17778609483163443,0.14700100786098483,1.4944717419771014,,,direct_ub,13
23,0.2,pca_regression_ub,10,0.1314064435637665,0.11273414704174829,1.1046039163284116,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,10,0.016689721947744394,0.014533566328389346,0.14029397437397848,,32.0,ae_mlp,13
23,0.2,ml_only,11,0.02535737131808265,0.021500692627934803,0.1906586358102156,,,none,13
23,0.2,mlp_concat_ub,11,0.23366446561745147,0.1831763570219722,1.756891425893861,,,direct_ub,13
