measurement_ratio,method,rmse_mean,rmse_std_across_seeds,rmse_sem,mae_mean,mae_std_across_seeds,relative_l2_mean,relative_l2_std_across_seeds,support_f1_mean,support_f1_std_across_seeds,n_seeds,n_test_samples_per_run,rmse_ci95_half
0.5,hybrid_lfista_frozen,0.25395513772199174,0.008429903896766887,0.0026657696770112293,0.20025081069772624,0.006812190668692967,0.36795504481621616,0.010064785626712947,0.08988772212738473,9.241419531294194e-05,10,300,0.005224908566942009
0.5,hybrid_lfista_joint,0.25322784290678263,0.008533857539794902,0.0026986427053152903,0.19979258002715256,0.006870084277823339,0.3668885533407721,0.010283724596354581,0.08991672048076005,0.00016260934362163232,10,300,0.005289339702417969
0.5,hybrid_spgl1,0.36705741639344125,0.011156946331272889,0.0035281362139081814,0.28236195779000617,0.010614395642781528,0.5322155655282653,0.018457032706737417,0.13090240500223546,0.011919443193987278,10,300,0.0069151469792600355
0.5,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.5,ml_only_torch,0.3721116966593552,0.009131870857925602,0.002887751120956078,0.2853603963466588,0.008587366248490729,0.5393759373243134,0.014031321222403411,,,10,300,0.005659992197073913
0.6,cs_only_fista,0.4551525919854821,0.014573758502878953,0.004608627093834307,0.36430146237427524,0.01163333083976569,0.6593287414075496,0.011415017400934396,0.09024279051242444,0.00022395396750244054,10,300,0.009032909103915241
0.6,cs_only_spgl1,0.689299436522488,0.013483455425094928,0.004263842987265383,0.5517971904157767,0.011560570811818542,0.9980685595612842,0.00013060711241017248,0.04134047619042334,0.009814707461001175,10,300,0.00835713225504015
0.6,hybrid_fista,0.24456327544509127,0.00967912560912479,0.0030608082683698983,0.19443806362614502,0.008098947125000594,0.35458291622145494,0.012733048373522649,0.09184846701826263,0.0003006010014597477,10,300,0.005999184206005001
0.6,hybrid_lfista_frozen,0.23016133790530674,0.008975520152844547,0.0028383086867731387,0.1823348636783359,0.007217806952808051,0.3334669412217745,0.01004522812751206,0.08983228762754293,0.00010780340901757732,10,300,0.005563085026075352
0.6,hybrid_lfista_joint,0.2283202240128265,0.00894377303285866,0.0028282693659425332,0.1810354094598719,0.0071988380671793705,0.33078811331299407,0.010051263436894385,0.08986412677671304,8.453537544702472e-05,10,300,0.005543407957247365
0.6,hybrid_spgl1,0.36695238354531934,0.011171079854357417,0.003532605626339149,0.28235121469695645,0.010618688670136784,0.5320620246795246,0.01848535346877784,0.15026957671938407,0.01181999085016557,10,300,0.0069239070276247315
0.6,ml_only,0.3686906184284165,0.011083471209817163,0.0035049013403924212,0.28310422753185477,0.010616811193270036,0.5346104646829394,0.018403647022266403,,,10,300,0.006869606627169145
0.6,ml_only_torch,0.37356336394486084,0.00869369152956095,0.002749186650832566,0.2865211746693748,0.007821682084504927,0.5415005687589172,0.012520923691479646,,,10,300,0.005388405835631829
