seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
7,0.2,hybrid_fista,0.3207334375583245,0.2498874439400227,0.4841853041288971,0.09356972167853002,300
7,0.2,hybrid_lfista_frozen,0.3060064351240995,0.23698529654106718,0.4611030275449307,0.08997621027910337,300
7,0.2,hybrid_lfista_joint,0.3060329555012556,0.23696354420072913,0.4611395914425927,0.09141368538342114,300
7,0.2,ml_only,0.35704189630211386,0.27303626966471095,0.5389168724246216,,300
7,0.2,ml_only_torch,0.3558103706169366,0.2705348042921782,0.5362653322201363,,300
7,0.3,hybrid_fista,0.3025427568664948,0.23673721912973353,0.4565824639540717,0.09378975381125351,300
7,0.3,hybrid_lfista_frozen,0.28638280142524364,0.2229740357409912,0.43229050490236176,0.0908837302346599,300
7,0.3,hybrid_lfista_joint,0.2865811826383774,0.22316530015788424,0.4326040147517833,0.09116009471165096,300
7,0.3,ml_only,0.35704189630211386,0.27303626966471095,0.5389168724246216,,300
7,0.3,ml_only_torch,0.35728688237892586,0.2725303144106825,0.5392636513326781,,300
7,0.4,hybrid_fista,0.27985442291882257,0.22060288057507876,0.4223367192880892,0.0942576462365089,300
7,0.4,hybrid_lfista_frozen,0.25489981184755733,0.19916263414530283,0.38423003283061125,0.09017841315883163,300
7,0.4,hybrid_lfista_joint,0.25492745061052424,0.19932435625177947,0.38427225908827534,0.09023347406307825,300
7,0.4,ml_only,0.35704189630211386,0.27303626966471095,0.5389168724246216,,300
7,0.4,ml_only_torch,0.3510400628116399,0.26593541294322437,0.5295161316809268,,300
7,0.5,hybrid_fista,0.25912161622923546,0.20552882500927538,0.39084394208455975,0.09305121189625369,300
7,0.5,hybrid_lfista_frozen,0.24041914404375375,0.1891435089573209,0.36262559034651676,0.08993118395231045,300
7,0.5,hybrid_lfista_joint,0.23966363679278463,0.18870394383254396,0.36144410214908684,0.09020246649968038,300
7,0.5,ml_only,0.35704189630211386,0.27303626966471095,0.5389168724246216,,300
7,0.5,ml_only_torch,0.3602104256311509,0.2735801315221217,0.5437827634339946,,300
7,0.6,hybrid_fista,0.2296435592563447,0.18302704313948828,0.34652926131409295,0.09155322762117839,300
7,0.6,hybrid_lfista_frozen,0.2129933731001625,0.1691019273358903,0.32171831273137813,0.08996497814091224,300
7,0.6,hybrid_lfista_joint,0.21135364427875672,0.1679547906993067,0.3191912108861941,0.08995234374103447,300
7,0.6,ml_only,0.35704189630211386,0.27303626966471095,0.5389168724246216,,300
7,0.6,ml_only_torch,0.35820035129958167,0.27305829409495014,0.541064716122924,,300
13,0.2,hybrid_fista,0.3306680142745471,0.2576424331433748,0.4781051507706014,0.09498645405401356,300
13,0.2,hybrid_lfista_frozen,0.3155896769184079,0.24530980788113424,0.455564486196143,0.08982620905793569,300
13,0.2,hybrid_lfista_joint,0.3157408120561507,0.24542171352648248,0.45579148279402215,0.09166187218164425,300
13,0.2,ml_only,0.3614168266353519,0.2760499808695263,0.5224375098634608,,300
13,0.2,ml_only_torch,0.35813859994276787,0.2739758263922234,0.5171275220592492,,300
13,0.3,hybrid_fista,0.311989623248434,0.24447951245117325,0.4510601227750568,0.09448336681498992,300
13,0.3,hybrid_lfista_frozen,0.2925189655133171,0.22751122000047055,0.422460119749984,0.09042989003197655,300
13,0.3,hybrid_lfista_joint,0.292741063762859,0.22778754118948152,0.42278496166271107,0.0914374016849805,300
