seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
7,0.05,ae_regression_ub,0.01702242555472955,0.014063639856135594,0.2200320511035049,,97
7,0.05,hybrid_lfista_joint,0.04354068384783904,0.03527163828006008,0.5750819661728358,0.22391698919004902,97
7,0.05,ml_only,0.022451837114466282,0.018187854070330557,0.30637591591495855,,97
7,0.05,mlp_concat_ub,0.1508008083217096,0.12125978359647699,2.064602839097341,,97
7,0.05,pca_regression_ub,0.12531482374204916,0.1012943779016079,1.719964512288925,,97
7,0.1,ae_regression_ub,0.0161840860486425,0.01335055501260034,0.20652022021604483,,97
7,0.1,hybrid_lfista_joint,0.04334218370691513,0.03499152664672088,0.5711761170731992,0.3198738395191509,97
7,0.1,ml_only,0.022451837114466282,0.018187854070330557,0.30637591591495855,,97
7,0.1,mlp_concat_ub,0.16718725898303738,0.13511437434132095,2.3093858633173063,,97
7,0.1,pca_regression_ub,0.12852093210335844,0.10214690914028837,1.7847108358327801,,97
7,0.2,ae_regression_ub,0.016611285286651043,0.013871368957779327,0.21285156895330662,,97
7,0.2,hybrid_lfista_joint,0.03921013470014625,0.030358170391844786,0.5233255340143413,0.41987337991098944,97
7,0.2,ml_only,0.022451837114466282,0.018187854070330557,0.30637591591495855,,97
7,0.2,mlp_concat_ub,0.16975366988886686,0.1370991491850695,2.363527570662589,,97
7,0.2,pca_regression_ub,0.11893284498369858,0.09601717010500031,1.6585404529420147,,97
23,0.05,ae_regression_ub,0.01712406636765351,0.014178193125254271,0.22343400422432322,,97
23,0.05,hybrid_lfista_joint,0.04605547124373084,0.03740316061988848,0.6422894348697761,0.29224336380781696,97
23,0.05,ml_only,0.0211335920118076,0.017068273788625826,0.2826496732898563,,97
23,0.05,mlp_concat_ub,0.13451701446790387,0.10907461234903401,1.8062304938420466,,97
23,0.05,pca_regression_ub,0.12350977793608293,0.09873795991833949,1.7346873654465613,,97
23,0.1,ae_regression_ub,0.016530872932793476,0.013623443660772196,0.21209943945959822,,97
23,0.1,hybrid_lfista_joint,0.04586888486116015,0.03704798284656732,0.6411342941523498,0.32776759590318333,97
23,0.1,ml_only,0.0211335920118076,0.017068273788625826,0.2826496732898563,,97
23,0.1,mlp_concat_ub,0.11873639971859562,0.09673669718128083,1.5448878557786285,,97
23,0.1,pca_regression_ub,0.11097901502395253,0.08986195456197095,1.5630235358749702,,97
23,0.2,ae_regression_ub,0.016517718434067827,0.013628614185445923,0.21124567743875397,,97
23,0.2,hybrid_lfista_joint,0.04351654514037919,0.033878907439015817,0.6088109591200106,0.43002013926948873,97
23,0.2,ml_only,0.0211335920118076,0.017068273788625826,0.2826496732898563,,97
23,0.2,mlp_concat_ub,0.15400812184822593,0.12381645497760192,2.0624705437926143,,97
23,0.2,pca_regression_ub,0.10310122941671969,0.08374976391042228,1.4374862397518577,,97
41,0.05,ae_regression_ub,0.017131911144522807,0.01398996865325434,0.21900805653985098,,97
41,0.05,hybrid_lfista_joint,0.04720629853444786,0.0384877793728094,0.649381962652898,0.2518653536178488,97
41,0.05,ml_only,0.02285828407650991,0.01841509751085688,0.31224264672390467,,97
41,0.05,mlp_concat_ub,0.15583832406147385,0.12524891678895023,2.1086045939110134,,97
41,0.05,pca_regression_ub,0.12596266166659473,0.1002984821301845,1.7998237470314495,,97
41,0.1,ae_regression_ub,0.016322751506459208,0.01334023818696643,0.208289143135251,,97
41,0.1,hybrid_lfista_joint,0.04525462424810589,0.03649195419816183,0.6225744840625834,0.31895552624658696,97
41,0.1,ml_only,0.02285828407650991,0.01841509751085688,0.31224264672390467,,97
41,0.1,mlp_concat_ub,0.17849867970882616,0.14439551758975447,2.474562040395989,,97
41,0.1,pca_regression_ub,0.12572065216051342,0.10184500743302947,1.767182335743908,,97
41,0.2,ae_regression_ub,0.015851489155767732,0.012994107571932343,0.20269334890381763,,97
41,0.2,hybrid_lfista_joint,0.039815443404751176,0.030849135606312774,0.5299852035411288,0.44840168335287883,97
41,0.2,ml_only,0.02285828407650991,0.01841509751085688,0.31224264672390467,,97
41,0.2,mlp_concat_ub,0.15500630225876166,0.12521902393425285,2.0710924560167094,,97
41,0.2,pca_regression_ub,0.11435983301316124,0.09254056307122635,1.6309838673901043,,97
