measurement_ratio,method,rmse_mean,rmse_std_across_seeds,rmse_sem,mae_mean,mae_std_across_seeds,relative_l2_mean,relative_l2_std_across_seeds,support_f1_mean,support_f1_std_across_seeds,n_seeds,n_test_samples_per_run,rmse_ci95_half
0.05,ae_regression_ub,0.017092801022301957,6.107302971081554e-05,3.5260530143765365e-05,0.014077267211548068,9.484930983706016e-05,0.22082470395589304,0.0023169974395153264,,,3,97,6.911063908178011e-05
0.05,hybrid_lfista_joint,0.04560081787533924,0.0018746239680834506,0.0010823146526023047,0.03705419275758599,0.001636222725917128,0.6222511212318366,0.0410033276615891,0.25600856887190493,0.0343510995687616,3,97,0.002121336719100517
0.05,ml_only,0.02214790440092793,0.0009016218721176124,0.0005205516305743579,0.01789040845660442,0.0007209985815067639,0.3004227453095732,0.015668956549805466,,,3,97,0.0010202811959257414
0.05,mlp_concat_ub,0.14705204895036245,0.011144032408173094,0.00643401011071665,0.11852777091148707,0.008426146866271836,1.9931459756168006,0.16336182724855547,,,3,97,0.012610659817004634
0.05,pca_regression_ub,0.12492908778157562,0.0012711230555120163,0.0007338832382730023,0.10011027331671063,0.0012885593290168946,1.751491874922312,0.042499035253236644,,,3,97,0.0014384111470150845
0.1,ae_regression_ub,0.01634590349596506,0.00017454883763103393,0.00010077581839301373,0.013438078953446321,0.00016061340312780725,0.20896960093696468,0.0028511732597027322,,,3,97,0.0001975206040503069
0.1,hybrid_lfista_joint,0.04482189760539373,0.0013177609575338333,0.0007608096435597377,0.03617715456381668,0.0010637561434885341,0.6116282984293774,0.036240872919907755,0.32219898722297374,0.004844365468420098,3,97,0.0014911869013770858
0.1,ml_only,0.02214790440092793,0.0009016218721176124,0.0005205516305743579,0.01789040845660442,0.0007209985815067639,0.3004227453095732,0.015668956549805466,,,3,97,0.0010202811959257414
0.1,mlp_concat_ub,0.1548074461368197,0.031746296665724795,0.01832873292572993,0.12541552970411876,0.025266410135874568,2.109611919830641,0.4959896609387623,,,3,97,0.035924316534430664
0.1,pca_regression_ub,0.12174019976260814,0.009424049802191232,0.0054409776901515475,0.0979512903784296,0.007007196416812647,1.7049722358172195,0.12324320322156686,,,3,97,0.010664316272697033
0.2,ae_regression_ub,0.016326830958828868,0.00041430793050416123,0.00023920079520397427,0.013498030238385866,0.0004529746242306303,0.2089301984319594,0.005460626421633309,,,3,97,0.00046883355859978957
0.2,hybrid_lfista_joint,0.0408473744150922,0.0023312987641043387,0.001345975969017082,0.03169540447905779,0.001906836540598981,0.5540405655584936,0.04754928819355874,0.432765067511119,0.01446087817550871,3,97,0.0026381128992734805
0.2,ml_only,0.02214790440092793,0.0009016218721176124,0.0005205516305743579,0.01789040845660442,0.0007209985815067639,0.3004227453095732,0.015668956549805466,,,3,97,0.0010202811959257414
0.2,mlp_concat_ub,0.1595893646652848,0.008816683987849244,0.005090314873744625,0.12871154269897475,0.007297654201435148,2.165696856823971,0.17138065190103263,,,3,97,0.009977017152539465
0.2,pca_regression_ub,0.11213130247119317,0.008147685201792928,0.004704068244527478,0.09076916569554964,0.006322633959245828,1.5756701866946587,0.12046137865032967,,,3,97,0.009219973759273857
