seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.05,ml_only,0,0.02487177439648228,0.019872813084660955,0.44874242022802774,,,none,4
7,0.05,mlp_concat_ub,0,0.24226768169332252,0.20078607505137502,4.371050657385793,,,direct_ub,4
7,0.05,pca_regression_ub,0,0.0937874679496744,0.0648619830767255,1.6921356186291208,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,0,0.01247513601316742,0.010424843077427595,0.22507934649062847,,32.0,ae_mlp,4
7,0.05,ml_only,1,0.01993635776786957,0.015085122784074048,0.4057235377173824,,,none,4
7,0.05,mlp_concat_ub,1,0.134707996479559,0.10374811922448807,2.741433792815999,,,direct_ub,4
7,0.05,pca_regression_ub,1,0.09925173162382943,0.0776998349237893,2.019865621788521,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,1,0.022639870361960635,0.019353013798034044,0.4607425490488258,,32.0,ae_mlp,4
7,0.05,ml_only,2,0.022074042526355177,0.017038338124542397,0.5052862185171766,,,none,4
7,0.05,mlp_concat_ub,2,0.16668905627648906,0.12553130344176894,3.815598471081281,,,direct_ub,4
7,0.05,pca_regression_ub,2,0.17011929458574632,0.14852242513505193,3.8941183951879763,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,2,0.013691070017936426,0.011514414556276872,0.3133956541289341,,32.0,ae_mlp,4
7,0.05,ml_only,3,0.02705669454005981,0.021656325154391094,0.6832872570611296,,,none,4
7,0.05,mlp_concat_ub,3,0.14710501631124998,0.12103720278078109,3.7149764523683957,,,direct_ub,4
7,0.05,pca_regression_ub,3,0.10640180122419794,0.07938260685017848,2.6870612297892706,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,3,0.01857464864223096,0.014631112820208148,0.46908245583483504,,32.0,ae_mlp,4
7,0.05,ml_only,4,0.028988449019497847,0.024223321257554463,0.8060177767852545,,,none,4
7,0.05,mlp_concat_ub,4,0.1403730131122673,0.11061003688242757,3.903042341909916,,,direct_ub,4
7,0.05,pca_regression_ub,4,0.1392370263543466,0.1070664266086392,3.8714564671202405,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,4,0.014769989373456619,0.011809956184643283,0.41067647289194514,,32.0,ae_mlp,4
7,0.05,ml_only,5,0.024954252852657052,0.01960587354120173,0.7336482667456653,,,none,4
7,0.05,mlp_concat_ub,5,0.13483702666812805,0.10868984569178033,3.9641720187858946,,,direct_ub,4
7,0.05,pca_regression_ub,5,0.15806830206756958,0.13323850574339954,4.647165215645994,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,5,0.011226597337871548,0.0091121503700573,0.33005891729208703,,32.0,ae_mlp,4
7,0.05,ml_only,6,0.022228998750295104,0.017893510861575448,0.6258474898321765,,,none,4
7,0.05,mlp_concat_ub,6,0.1064647950377097,0.08514538555680295,2.997468553502133,,,direct_ub,4
7,0.05,pca_regression_ub,6,0.15157728427425995,0.10765708103308738,4.267590454444758,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,6,0.016331685225296867,0.012695557337435262,0.45981127255430687,,32.0,ae_mlp,4
7,0.05,ml_only,7,0.02946325781729064,0.02336650042242063,0.8217412059522233,,,none,4
7,0.05,mlp_concat_ub,7,0.15531469442133305,0.12710606710211325,4.331784525911726,,,direct_ub,4
7,0.05,pca_regression_ub,7,0.1582293318754985,0.1259527892211869,4.41307484727917,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,7,0.01618669410212457,0.012568366548392995,0.45145291177045854,,32.0,ae_mlp,4
7,0.05,ml_only,8,0.024841855779976926,0.02019188475548191,0.6649819436469849,,,none,4
7,0.05,mlp_concat_ub,8,0.1918090274918251,0.16029899808610687,5.134461009686705,,,direct_ub,4
7,0.05,pca_regression_ub,8,0.06295182809240477,0.05172805503762509,1.6851329212996933,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,8,0.01589744200117813,0.013119159413225204,0.42555242146923317,,32.0,ae_mlp,4
7,0.05,ml_only,9,0.030094564704567842,0.025457652883658442,0.7681491897975131,,,none,4
7,0.05,mlp_concat_ub,9,0.13881810202114467,0.10981292983599808,3.5432648268404994,,,direct_ub,4
7,0.05,pca_regression_ub,9,0.1047292559662281,0.07053436031419115,2.673163539937957,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,9,0.01769129365754806,0.014526971457491517,0.45156170301585263,,32.0,ae_mlp,4
7,0.05,ml_only,10,0.022216593983804336,0.017245468025434182,0.5313212752237901,,,none,4
7,0.05,mlp_concat_ub,10,0.21121732271789562,0.1756806952309677,5.051370940911889,,,direct_ub,4
7,0.05,pca_regression_ub,10,0.11187702537311639,0.07795272617976731,2.67559662083313,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,10,0.014449821378101331,0.011470426520977767,0.34557491247153366,,32.0,ae_mlp,4
7,0.05,ml_only,11,0.019479669337058355,0.015862847379508473,0.4234997514554569,,,none,4
7,0.05,mlp_concat_ub,11,0.14193732372710444,0.11296143298342332,3.0858029610557436,,,direct_ub,4
7,0.05,pca_regression_ub,11,0.10324129509854162,0.09211556066968035,2.24452797722769,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,11,0.00803942185617984,0.006562821784483418,0.17478187637716217,,32.0,ae_mlp,4
7,0.05,ml_only,12,0.023705999713880887,0.018762657359073804,0.4704908259330199,,,none,4
7,0.05,mlp_concat_ub,12,0.13134850647482693,0.10600291033468834,2.6068618932878995,,,direct_ub,4
7,0.05,pca_regression_ub,12,0.16488161865300444,0.1341104351725543,3.2723905288753374,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,12,0.009197665347876615,0.007408727019619196,0.18254522983243338,,32.0,ae_mlp,4
7,0.05,ml_only,13,0.016304388658518777,0.013419656425874282,0.30870176197986127,,,none,4
7,0.05,mlp_concat_ub,13,0.20965034273683797,0.17196397417997955,3.969448444712391,,,direct_ub,4
7,0.05,pca_regression_ub,13,0.08231793559015228,0.06394850571234909,1.558579857941963,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,13,0.012442377139181655,0.010664913576023727,0.23557974644308247,,32.0,ae_mlp,4
7,0.05,ml_only,14,0.021020301769406585,0.016996696311864908,0.3955812941123104,,,none,4
7,0.05,mlp_concat_ub,14,0.1555530018789023,0.12720654907152495,2.927353682232506,,,direct_ub,4
7,0.05,pca_regression_ub,14,0.13115973943572867,0.09182565512781518,2.468296603473724,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,14,0.011248545142337743,0.00951615774040699,0.21168649684957996,,32.0,ae_mlp,4
7,0.05,ml_only,15,0.017188598676239113,0.014041772120442119,0.31867398500216265,,,none,4
7,0.05,mlp_concat_ub,15,0.17959621238498905,0.1398712103281416,3.329686251336796,,,direct_ub,4
7,0.05,pca_regression_ub,15,0.12084144997710083,0.09397306479582954,2.240381961496121,,8.0,pca_mlp,4
7,0.05,ae_regression_ub,15,0.01105436981115983,0.008606741858328432,0.20494632202214444,,32.0,ae_mlp,4
