measurement_ratio,method,rmse_mean,rmse_std_across_seeds,rmse_sem,mae_mean,mae_std_across_seeds,relative_l2_mean,relative_l2_std_across_seeds,support_f1_mean,support_f1_std_across_seeds,n_seeds,n_test_samples_per_run,rmse_ci95_half
0.05,ae_regression_ub,0.018906646852369136,0.00018597516861389637,0.00010737281366181912,0.015680000450532642,0.00021556784669443617,0.24829682994365085,0.0014916838544586333,,,3,49,0.00021045071477716545
0.05,hybrid_lfista_joint,0.050275653036829626,0.0006089297446486828,0.0003515657519904871,0.04053434263736222,0.000421729583555616,0.7122907141976581,0.016880025767182658,0.27380459372730637,0.05170767572324913,3,49,0.0006890688739013547
0.05,ml_only,0.02422827591508765,0.0014010378417218929,0.0008088895750629872,0.01959932244555655,0.0011177267443415455,0.33065548374811554,0.02222678553647023,,,3,49,0.0015854235671234548
0.05,mlp_concat_ub,0.1931281782007005,0.011861997369978432,0.006848527374683681,0.15536814202089508,0.009401499661128887,2.696854527280595,0.16725049261337435,,,3,49,0.013423113654380014
0.05,pca_regression_ub,0.14435477924057888,0.014536962203807319,0.008392919041567571,0.11612664774621057,0.011927606810358779,2.0219877491125016,0.2188527778723641,,,3,49,0.01645012132147244
0.1,ae_regression_ub,0.018026453750321424,0.0008526971320816691,0.0004923049187445735,0.014874229069619277,0.000743053310358034,0.23448117910642016,0.011914952507538247,,,3,49,0.000964917640739364
0.1,hybrid_lfista_joint,0.04967391565648208,0.0014330030257180253,0.0008273446826478502,0.03983276379873515,0.0012335178360996502,0.7029037153258862,0.030643682357959657,0.34856864746310645,0.02675659951869876,3,49,0.0016215955779897862
0.1,ml_only,0.02422827591508765,0.0014010378417218929,0.0008088895750629872,0.01959932244555655,0.0011177267443415455,0.33065548374811554,0.02222678553647023,,,3,49,0.0015854235671234548
0.1,mlp_concat_ub,0.1895307861407388,0.026550639453124084,0.01532901883541789,0.15293648056726974,0.020942352073664572,2.6169011944653966,0.41076962851509824,,,3,49,0.030044876917419062
0.1,pca_regression_ub,0.14794762562797412,0.011322335330771306,0.006536953351076024,0.11916490948420211,0.008910661938461904,2.090700826083475,0.1583540190632034,,,3,49,0.012812428568109007
0.2,ae_regression_ub,0.018076243175282513,0.00045260126922152,0.00026130946462061085,0.0149375030051844,0.00046586886420180596,0.2341958266922446,0.009059276386485486,,,3,49,0.0005121665506563973
0.2,hybrid_lfista_joint,0.045897366886634504,0.0025394026292294533,0.0014661247915664685,0.035197478900464714,0.0019050161835165703,0.6466410929793565,0.04828974735317771,0.47057247541187114,0.0014859523079598185,3,49,0.0028736045914702782
0.2,ml_only,0.02422827591508765,0.0014010378417218929,0.0008088895750629872,0.01959932244555655,0.0011177267443415455,0.33065548374811554,0.02222678553647023,,,3,49,0.0015854235671234548
0.2,mlp_concat_ub,0.21436772366859524,0.024298802794599103,0.014028920334447423,0.17196554199555672,0.019620077402156585,2.9270125054362652,0.3889001788820081,,,3,49,0.02749668385551695
0.2,pca_regression_ub,0.1273558205757453,0.004289163990720341,0.0024763499846408386,0.10282882073964382,0.004803325696032293,1.8103083460082148,0.07569083268247997,,,3,49,0.004853645969896044
